exam_date,exam_time,exam_datetime
1994-02-08,20:12:45,1994-02-08 20:12:45
1976-12-31,23:01:11,1976-12-31 23:01:11
2022-03-21,16:49:40,2022-03-21 16:49:40
2012-01-08,02:14:31,2012-01-08 02:14:31
1989-07-06,21:07:31,1989-07-06 21:07:31
1974-03-25,23:17:31,1974-03-25 23:17:31
2016-12-08,07:30:21,2016-12-08 07:30:21
2010-10-17,06:33:08,2010-10-17 06:33:08
1984-08-31,17:16:30,1984-08-31 17:16:30
1999-03-18,23:18:42,1999-03-18 23:18:42
2000-08-12,04:33:28,2000-08-12 04:33:28
1976-06-20,19:34:07,1976-06-20 19:34:07
1993-04-16,04:10:04,1993-04-16 04:10:04
2003-12-15,01:21:08,2003-12-15 01:21:08
2007-11-26,15:16:16,2007-11-26 15:16:16
1977-06-02,19:33:24,1977-06-02 19:33:24
1983-02-18,03:02:59,1983-02-18 03:02:59
1973-07-07,00:45:19,1973-07-07 00:45:19
2021-12-16,17:25:47,2021-12-16 17:25:47
2023-02-10,01:32:29,2023-02-10 01:32:29
1988-06-11,23:16:00,1988-06-11 23:16:00
1996-05-16,17:39:42,1996-05-16 17:39:42
1987-05-27,11:56:43,1987-05-27 11:56:43
1973-12-14,07:37:41,1973-12-14 07:37:41
1975-06-08,11:08:41,1975-06-08 11:08:41
1988-01-01,21:27:54,1988-01-01 21:27:54
1974-06-01,15:01:28,1974-06-01 15:01:28
1979-04-26,23:48:08,1979-04-26 23:48:08
1994-10-31,15:03:54,1994-10-31 15:03:54
2023-11-05,07:46:25,2023-11-05 07:46:25
1973-02-11,21:24:21,1973-02-11 21:24:21
2015-12-02,13:15:25,2015-12-02 13:15:25
1989-11-24,02:39:39,1989-11-24 02:39:39
2012-04-10,21:05:57,2012-04-10 21:05:57
2015-04-15,07:24:01,2015-04-15 07:24:01
2021-06-19,14:52:43,2021-06-19 14:52:43
2017-03-27,03:30:14,2017-03-27 03:30:14
2019-04-06,14:37:44,2019-04-06 14:37:44
1992-09-03,18:34:34,1992-09-03 18:34:34
2003-02-01,01:35:39,2003-02-01 01:35:39
2020-01-16,17:02:51,2020-01-16 17:02:51
1999-07-12,01:42:28,1999-07-12 01:42:28
2012-11-25,01:49:50,2012-11-25 01:49:50
1995-07-15,05:27:10,1995-07-15 05:27:10
1982-03-30,11:54:55,1982-03-30 11:54:55
2000-09-19,22:24:44,2000-09-19 22:24:44
1971-09-30,06:30:51,1971-09-30 06:30:51
1984-02-21,18:30:32,1984-02-21 18:30:32
1996-04-25,04:27:08,1996-04-25 04:27:08
2000-10-23,10:15:30,2000-10-23 10:15:30
2010-05-07,16:57:53,2010-05-07 16:57:53
2020-10-09,18:30:54,2020-10-09 18:30:54
1986-09-06,06:07:00,1986-09-06 06:07:00
2010-05-24,19:42:47,2010-05-24 19:42:47
1973-06-09,09:25:24,1973-06-09 09:25:24
2011-04-09,16:27:39,2011-04-09 16:27:39
2018-10-04,04:39:01,2018-10-04 04:39:01
1995-09-07,14:29:42,1995-09-07 14:29:42
2009-03-09,01:12:28,2009-03-09 01:12:28
1990-08-02,04:03:20,1990-08-02 04:03:20
1973-12-26,17:42:03,1973-12-26 17:42:03
2021-12-21,14:16:46,2021-12-21 14:16:46
1993-03-18,07:35:39,1993-03-18 07:35:39
1978-06-10,07:02:01,1978-06-10 07:02:01
2020-06-13,06:36:14,2020-06-13 06:36:14
1999-07-22,09:21:42,1999-07-22 09:21:42
2018-01-01,19:20:59,2018-01-01 19:20:59
2019-03-17,20:17:13,2019-03-17 20:17:13
1972-11-17,18:38:47,1972-11-17 18:38:47
1979-05-05,23:00:39,1979-05-05 23:00:39
2024-07-11,16:06:57,2024-07-11 16:06:57
2014-10-29,07:00:33,2014-10-29 07:00:33
1999-12-12,04:50:07,1999-12-12 04:50:07
2011-05-16,01:22:30,2011-05-16 01:22:30
2014-08-11,19:15:04,2014-08-11 19:15:04
2005-01-16,01:25:05,2005-01-16 01:25:05
2006-03-18,23:13:51,2006-03-18 23:13:51
1973-03-24,19:54:08,1973-03-24 19:54:08
1977-04-26,22:04:07,1977-04-26 22:04:07
2002-02-04,06:02:57,2002-02-04 06:02:57
1984-03-01,16:47:44,1984-03-01 16:47:44
1992-03-29,18:58:20,1992-03-29 18:58:20
2007-05-24,11:21:20,2007-05-24 11:21:20
1983-08-10,00:14:13,1983-08-10 00:14:13
2005-04-08,14:27:58,2005-04-08 14:27:58
2000-02-03,14:31:10,2000-02-03 14:31:10
1977-01-10,12:47:11,1977-01-10 12:47:11
1970-09-24,18:23:43,1970-09-24 18:23:43
2005-04-19,18:35:30,2005-04-19 18:35:30
1993-07-15,17:20:51,1993-07-15 17:20:51
1980-01-29,19:45:53,1980-01-29 19:45:53
1999-04-03,11:52:23,1999-04-03 11:52:23
1974-02-12,05:07:55,1974-02-12 05:07:55
1992-03-12,11:50:15,1992-03-12 11:50:15
2000-02-24,07:18:44,2000-02-24 07:18:44
1977-07-29,21:35:32,1977-07-29 21:35:32
2014-10-28,03:58:28,2014-10-28 03:58:28
2010-07-27,01:36:05,2010-07-27 01:36:05
2016-12-04,06:27:14,2016-12-04 06:27:14
1980-03-03,00:26:45,1980-03-03 00:26:45
1972-12-16,04:52:12,1972-12-16 04:52:12
1982-05-27,01:18:26,1982-05-27 01:18:26
1987-12-24,05:00:33,1987-12-24 05:00:33
2001-08-27,20:16:03,2001-08-27 20:16:03
1983-06-27,07:49:08,1983-06-27 07:49:08
1995-07-29,06:48:29,1995-07-29 06:48:29
2017-02-05,21:07:14,2017-02-05 21:07:14
1971-09-08,09:29:09,1971-09-08 09:29:09
2018-12-06,14:49:44,2018-12-06 14:49:44
2006-07-04,16:54:52,2006-07-04 16:54:52
2017-05-16,14:26:45,2017-05-16 14:26:45
1994-05-16,20:45:05,1994-05-16 20:45:05
1996-06-23,16:24:39,1996-06-23 16:24:39
1982-01-21,18:06:53,1982-01-21 18:06:53
1991-04-23,23:20:07,1991-04-23 23:20:07
1976-04-09,18:17:27,1976-04-09 18:17:27
1985-10-12,03:54:35,1985-10-12 03:54:35
2021-09-26,03:58:43,2021-09-26 03:58:43
1982-07-21,07:29:09,1982-07-21 07:29:09
2009-07-15,06:08:16,2009-07-15 06:08:16
1981-09-08,06:23:19,1981-09-08 06:23:19
1973-10-07,11:10:22,1973-10-07 11:10:22
1973-11-28,11:58:02,1973-11-28 11:58:02
1986-07-01,07:12:49,1986-07-01 07:12:49
1972-11-18,00:33:38,1972-11-18 00:33:38
1972-02-27,07:58:32,1972-02-27 07:58:32
1983-09-01,04:53:43,1983-09-01 04:53:43
1983-05-17,19:55:35,1983-05-17 19:55:35
1992-06-05,06:10:45,1992-06-05 06:10:45
2006-01-20,22:53:52,2006-01-20 22:53:52
1981-11-06,22:28:25,1981-11-06 22:28:25
2021-02-03,03:06:20,2021-02-03 03:06:20
1971-02-11,04:03:20,1971-02-11 04:03:20
2004-11-07,09:27:57,2004-11-07 09:27:57
2013-06-08,03:38:09,2013-06-08 03:38:09
1971-12-17,12:37:58,1971-12-17 12:37:58
1991-02-22,13:42:01,1991-02-22 13:42:01
1980-07-04,11:57:05,1980-07-04 11:57:05
1997-11-10,19:35:35,1997-11-10 19:35:35
1981-01-24,07:29:32,1981-01-24 07:29:32
1982-08-18,02:50:18,1982-08-18 02:50:18
1975-10-01,09:21:38,1975-10-01 09:21:38
2005-06-22,13:03:57,2005-06-22 13:03:57
1970-07-19,09:19:43,1970-07-19 09:19:43
2003-08-19,04:34:16,2003-08-19 04:34:16
2004-04-02,05:41:59,2004-04-02 05:41:59
2022-11-11,19:24:09,2022-11-11 19:24:09
1985-03-14,17:08:21,1985-03-14 17:08:21
2020-12-16,08:35:02,2020-12-16 08:35:02
2016-04-17,20:48:13,2016-04-17 20:48:13
2001-12-14,10:26:04,2001-12-14 10:26:04
1995-05-27,14:16:55,1995-05-27 14:16:55
1985-01-10,19:10:55,1985-01-10 19:10:55
2002-05-18,06:14:11,2002-05-18 06:14:11
2003-08-24,19:04:08,2003-08-24 19:04:08
1982-12-05,14:16:27,1982-12-05 14:16:27
1984-02-13,11:02:45,1984-02-13 11:02:45
1983-06-26,17:43:50,1983-06-26 17:43:50
1978-11-21,17:23:13,1978-11-21 17:23:13
1975-10-01,00:52:20,1975-10-01 00:52:20
2011-08-30,11:46:52,2011-08-30 11:46:52
1999-03-02,08:17:24,1999-03-02 08:17:24
1984-07-23,00:49:06,1984-07-23 00:49:06
2015-07-21,23:48:37,2015-07-21 23:48:37
2005-09-26,10:20:19,2005-09-26 10:20:19
1975-09-25,03:40:14,1975-09-25 03:40:14
2020-11-16,23:03:11,2020-11-16 23:03:11
2013-03-27,06:16:03,2013-03-27 06:16:03
2014-12-25,22:31:26,2014-12-25 22:31:26
1983-04-20,20:56:44,1983-04-20 20:56:44
2006-06-23,22:32:09,2006-06-23 22:32:09
2003-11-02,14:37:45,2003-11-02 14:37:45
1996-05-04,08:34:33,1996-05-04 08:34:33
1982-10-29,07:34:15,1982-10-29 07:34:15
2011-05-27,07:13:17,2011-05-27 07:13:17
2015-05-05,07:06:03,2015-05-05 07:06:03
2004-09-12,23:41:06,2004-09-12 23:41:06
1995-01-26,04:36:56,1995-01-26 04:36:56
1990-10-16,05:21:14,1990-10-16 05:21:14
1976-12-03,04:30:16,1976-12-03 04:30:16
1979-02-24,15:58:41,1979-02-24 15:58:41
1993-10-01,23:04:08,1993-10-01 23:04:08
2000-03-19,08:17:02,2000-03-19 08:17:02
1992-02-12,22:19:31,1992-02-12 22:19:31
2012-10-06,02:26:41,2012-10-06 02:26:41
2000-11-24,11:19:09,2000-11-24 11:19:09
2003-07-27,11:16:39,2003-07-27 11:16:39
1976-10-01,00:20:59,1976-10-01 00:20:59
2017-08-03,18:15:36,2017-08-03 18:15:36
2013-01-22,19:52:59,2013-01-22 19:52:59
2001-02-27,06:49:38,2001-02-27 06:49:38
1981-12-26,13:22:48,1981-12-26 13:22:48
2007-02-24,01:12:06,2007-02-24 01:12:06
1995-01-23,19:26:41,1995-01-23 19:26:41
1976-12-22,14:39:17,1976-12-22 14:39:17
2018-02-27,23:47:39,2018-02-27 23:47:39
1981-01-13,17:07:47,1981-01-13 17:07:47
2010-05-20,19:29:57,2010-05-20 19:29:57
1988-01-17,19:50:49,1988-01-17 19:50:49
1971-11-24,03:47:02,1971-11-24 03:47:02
1984-01-14,23:04:10,1984-01-14 23:04:10
2008-08-25,21:32:05,2008-08-25 21:32:05
2002-10-05,04:15:09,2002-10-05 04:15:09
2013-09-08,18:23:30,2013-09-08 18:23:30
1979-05-26,20:03:46,1979-05-26 20:03:46
1985-05-10,04:16:16,1985-05-10 04:16:16
1970-12-01,18:32:15,1970-12-01 18:32:15
1996-09-28,07:49:35,1996-09-28 07:49:35
2018-05-06,11:24:40,2018-05-06 11:24:40
1979-04-04,22:15:53,1979-04-04 22:15:53
2022-08-24,15:09:24,2022-08-24 15:09:24
1988-11-22,10:51:21,1988-11-22 10:51:21
2012-06-27,10:25:07,2012-06-27 10:25:07
2005-01-14,16:53:46,2005-01-14 16:53:46
2000-04-28,03:49:20,2000-04-28 03:49:20
1998-06-29,18:42:30,1998-06-29 18:42:30
2019-11-30,03:06:38,2019-11-30 03:06:38
1971-12-09,06:18:17,1971-12-09 06:18:17
2004-02-17,23:05:48,2004-02-17 23:05:48
2001-01-24,19:45:01,2001-01-24 19:45:01
2006-11-15,05:14:58,2006-11-15 05:14:58
2006-01-09,14:48:40,2006-01-09 14:48:40
2000-10-15,00:29:01,2000-10-15 00:29:01
2020-01-21,13:43:47,2020-01-21 13:43:47
2006-01-31,18:24:17,2006-01-31 18:24:17
2023-11-19,08:20:50,2023-11-19 08:20:50
2006-06-27,09:33:14,2006-06-27 09:33:14
1979-02-18,09:55:44,1979-02-18 09:55:44
1983-04-28,15:20:28,1983-04-28 15:20:28
2016-12-28,19:06:52,2016-12-28 19:06:52
2000-05-01,20:19:56,2000-05-01 20:19:56
1975-02-17,04:58:24,1975-02-17 04:58:24
1973-06-03,06:21:04,1973-06-03 06:21:04
1986-03-19,19:25:18,1986-03-19 19:25:18
2001-03-03,06:57:46,2001-03-03 06:57:46
2013-01-09,07:50:58,2013-01-09 07:50:58
1999-10-29,16:21:13,1999-10-29 16:21:13
2022-12-28,14:04:14,2022-12-28 14:04:14
2012-12-21,00:19:25,2012-12-21 00:19:25
1973-07-17,04:30:11,1973-07-17 04:30:11
1986-07-26,13:13:50,1986-07-26 13:13:50
1983-04-09,18:12:33,1983-04-09 18:12:33
2003-04-01,15:54:32,2003-04-01 15:54:32
1979-09-12,22:32:50,1979-09-12 22:32:50
2018-06-19,03:14:24,2018-06-19 03:14:24
1988-03-09,16:48:24,1988-03-09 16:48:24
2008-03-01,18:50:22,2008-03-01 18:50:22
1998-04-05,00:50:37,1998-04-05 00:50:37
2002-03-11,03:42:49,2002-03-11 03:42:49
1971-12-21,23:13:06,1971-12-21 23:13:06
1997-07-30,00:01:29,1997-07-30 00:01:29
2020-03-25,19:55:19,2020-03-25 19:55:19
2000-03-11,23:54:41,2000-03-11 23:54:41
1997-02-27,22:52:22,1997-02-27 22:52:22
2018-08-01,21:04:09,2018-08-01 21:04:09
2003-02-25,18:02:46,2003-02-25 18:02:46
2008-06-28,17:47:36,2008-06-28 17:47:36
1986-06-05,23:55:48,1986-06-05 23:55:48
1986-03-16,08:43:21,1986-03-16 08:43:21
2022-05-10,07:04:53,2022-05-10 07:04:53
1996-10-19,11:05:22,1996-10-19 11:05:22
1980-10-12,22:44:00,1980-10-12 22:44:00
1985-11-14,18:09:15,1985-11-14 18:09:15
1983-06-24,15:58:49,1983-06-24 15:58:49
2007-08-23,01:21:29,2007-08-23 01:21:29
1980-10-21,09:49:37,1980-10-21 09:49:37
1990-05-03,20:41:25,1990-05-03 20:41:25
1995-10-25,23:14:47,1995-10-25 23:14:47
2003-03-11,04:16:35,2003-03-11 04:16:35
1974-10-27,03:39:41,1974-10-27 03:39:41
1990-09-03,23:45:41,1990-09-03 23:45:41
2020-03-18,15:43:18,2020-03-18 15:43:18
1979-11-10,04:07:07,1979-11-10 04:07:07
2007-07-20,20:34:30,2007-07-20 20:34:30
1987-01-18,00:26:43,1987-01-18 00:26:43
2003-12-23,03:19:08,2003-12-23 03:19:08
2019-01-12,10:53:41,2019-01-12 10:53:41
1997-12-16,16:29:24,1997-12-16 16:29:24
2014-06-03,02:21:45,2014-06-03 02:21:45
1975-09-10,14:19:50,1975-09-10 14:19:50
1977-07-25,21:54:48,1977-07-25 21:54:48
1976-10-16,00:14:38,1976-10-16 00:14:38
2014-04-07,05:05:58,2014-04-07 05:05:58
1985-11-30,21:13:56,1985-11-30 21:13:56
2009-08-01,01:28:42,2009-08-01 01:28:42
2003-07-15,14:44:59,2003-07-15 14:44:59
1979-04-04,15:42:47,1979-04-04 15:42:47
2024-08-19,18:49:42,2024-08-19 18:49:42
2016-12-18,00:42:48,2016-12-18 00:42:48
1992-07-02,09:51:34,1992-07-02 09:51:34
1997-05-23,05:47:12,1997-05-23 05:47:12
1989-08-21,23:26:09,1989-08-21 23:26:09
2011-12-20,06:48:06,2011-12-20 06:48:06
2018-05-29,01:25:21,2018-05-29 01:25:21
2020-04-27,01:43:09,2020-04-27 01:43:09
1977-09-23,00:23:11,1977-09-23 00:23:11
1972-10-31,02:09:20,1972-10-31 02:09:20
1989-04-26,22:56:59,1989-04-26 22:56:59
2007-01-31,07:48:49,2007-01-31 07:48:49
1986-07-07,01:16:55,1986-07-07 01:16:55
1983-04-28,11:03:59,1983-04-28 11:03:59
2000-05-19,23:47:40,2000-05-19 23:47:40
1971-11-18,04:22:17,1971-11-18 04:22:17
1980-07-09,22:18:04,1980-07-09 22:18:04
2011-06-03,21:06:35,2011-06-03 21:06:35
2013-12-21,12:58:13,2013-12-21 12:58:13
2012-10-17,08:26:02,2012-10-17 08:26:02
1972-05-02,01:42:51,1972-05-02 01:42:51
2009-04-06,15:29:24,2009-04-06 15:29:24
2021-08-04,21:30:38,2021-08-04 21:30:38
2023-06-26,04:24:36,2023-06-26 04:24:36
1983-01-24,13:44:13,1983-01-24 13:44:13
1994-07-28,09:56:03,1994-07-28 09:56:03
2016-06-05,09:06:21,2016-06-05 09:06:21
1983-09-02,02:00:04,1983-09-02 02:00:04
2001-12-29,08:52:53,2001-12-29 08:52:53
1973-05-06,12:45:47,1973-05-06 12:45:47
2011-01-31,23:48:04,2011-01-31 23:48:04
1973-12-15,02:58:52,1973-12-15 02:58:52
1986-12-11,01:52:30,1986-12-11 01:52:30
1986-06-26,15:24:40,1986-06-26 15:24:40
2021-03-15,15:26:00,2021-03-15 15:26:00
1994-10-30,00:46:26,1994-10-30 00:46:26
2017-04-01,22:15:55,2017-04-01 22:15:55
1988-08-06,22:30:20,1988-08-06 22:30:20
1996-01-20,11:40:22,1996-01-20 11:40:22
2014-11-19,10:36:49,2014-11-19 10:36:49
1970-10-22,20:45:25,1970-10-22 20:45:25
1979-04-24,05:53:53,1979-04-24 05:53:53
1987-02-07,19:12:35,1987-02-07 19:12:35
2015-05-06,13:08:05,2015-05-06 13:08:05
2008-02-24,12:38:54,2008-02-24 12:38:54
2012-09-12,19:42:10,2012-09-12 19:42:10
2000-05-14,11:29:19,2000-05-14 11:29:19
2009-06-20,04:08:29,2009-06-20 04:08:29
2006-01-31,14:03:57,2006-01-31 14:03:57
1976-02-29,03:54:09,1976-02-29 03:54:09
2016-09-09,19:59:57,2016-09-09 19:59:57
1980-06-17,06:51:26,1980-06-17 06:51:26
2024-04-14,09:14:37,2024-04-14 09:14:37
1975-02-25,19:05:54,1975-02-25 19:05:54
1998-04-29,07:41:36,1998-04-29 07:41:36
1996-08-21,21:36:55,1996-08-21 21:36:55
2003-01-05,12:54:16,2003-01-05 12:54:16
2024-03-27,05:31:13,2024-03-27 05:31:13
1978-04-12,22:47:12,1978-04-12 22:47:12
2010-10-01,06:43:54,2010-10-01 06:43:54
2006-03-09,08:24:38,2006-03-09 08:24:38
1997-04-16,12:21:55,1997-04-16 12:21:55
2012-08-29,13:03:57,2012-08-29 13:03:57
1979-07-19,07:19:37,1979-07-19 07:19:37
1993-09-03,23:13:09,1993-09-03 23:13:09
1986-10-11,03:24:48,1986-10-11 03:24:48
1992-05-02,16:04:20,1992-05-02 16:04:20
1994-08-10,06:42:31,1994-08-10 06:42:31
1979-09-20,11:06:35,1979-09-20 11:06:35
2001-06-12,05:14:01,2001-06-12 05:14:01
1987-03-17,14:18:31,1987-03-17 14:18:31
2015-08-14,01:34:27,2015-08-14 01:34:27
2002-05-16,00:26:11,2002-05-16 00:26:11
1994-06-18,19:27:48,1994-06-18 19:27:48
1972-04-18,06:05:02,1972-04-18 06:05:02
2004-12-06,05:14:59,2004-12-06 05:14:59
1974-05-01,22:16:28,1974-05-01 22:16:28
1971-02-09,11:26:51,1971-02-09 11:26:51
1994-01-26,03:42:52,1994-01-26 03:42:52
2011-02-20,14:27:40,2011-02-20 14:27:40
2009-12-16,05:13:29,2009-12-16 05:13:29
1987-09-05,21:46:14,1987-09-05 21:46:14
2002-01-04,04:56:24,2002-01-04 04:56:24
1970-01-15,03:21:15,1970-01-15 03:21:15
1976-08-27,09:50:27,1976-08-27 09:50:27
1993-06-11,01:28:37,1993-06-11 01:28:37
1985-01-17,17:37:01,1985-01-17 17:37:01
2011-10-04,23:34:39,2011-10-04 23:34:39
1973-03-14,20:51:44,1973-03-14 20:51:44
2020-07-23,02:19:39,2020-07-23 02:19:39
1986-11-08,20:48:29,1986-11-08 20:48:29
1970-05-22,08:27:47,1970-05-22 08:27:47
1971-07-03,05:56:53,1971-07-03 05:56:53
2021-05-29,05:40:41,2021-05-29 05:40:41
1970-06-04,07:24:34,1970-06-04 07:24:34
2020-10-11,04:02:03,2020-10-11 04:02:03
2010-08-05,04:41:15,2010-08-05 04:41:15
1983-06-24,20:37:50,1983-06-24 20:37:50
2009-08-07,12:04:47,2009-08-07 12:04:47
2009-11-20,14:57:16,2009-11-20 14:57:16
2009-02-16,01:43:58,2009-02-16 01:43:58
1980-11-11,15:07:09,1980-11-11 15:07:09
2002-10-17,03:33:29,2002-10-17 03:33:29
2024-08-12,00:24:28,2024-08-12 00:24:28
1970-12-07,18:08:02,1970-12-07 18:08:02
2013-12-01,18:48:32,2013-12-01 18:48:32
2010-09-08,22:21:42,2010-09-08 22:21:42
1974-08-15,12:47:42,1974-08-15 12:47:42
2021-03-10,16:21:19,2021-03-10 16:21:19
2010-02-06,13:55:01,2010-02-06 13:55:01
2007-06-14,22:36:29,2007-06-14 22:36:29
1981-07-17,17:08:29,1981-07-17 17:08:29
1992-07-03,12:59:51,1992-07-03 12:59:51
1976-11-07,07:41:24,1976-11-07 07:41:24
1998-07-12,12:53:28,1998-07-12 12:53:28
2015-08-14,15:40:19,2015-08-14 15:40:19
2024-08-15,22:31:57,2024-08-15 22:31:57
2012-08-05,12:19:12,2012-08-05 12:19:12
1995-02-07,04:36:08,1995-02-07 04:36:08
1990-05-14,23:51:06,1990-05-14 23:51:06
2010-05-24,07:25:24,2010-05-24 07:25:24
1970-03-27,06:42:55,1970-03-27 06:42:55
1992-11-02,02:14:49,1992-11-02 02:14:49
2019-05-16,18:33:34,2019-05-16 18:33:34
1971-03-21,09:07:27,1971-03-21 09:07:27
1971-11-26,06:10:45,1971-11-26 06:10:45
1973-08-29,20:38:02,1973-08-29 20:38:02
2008-06-19,05:58:35,2008-06-19 05:58:35
2015-06-21,15:23:35,2015-06-21 15:23:35
2021-04-02,15:33:24,2021-04-02 15:33:24
2007-07-02,03:23:23,2007-07-02 03:23:23
2013-02-18,02:36:39,2013-02-18 02:36:39
1970-11-19,20:20:19,1970-11-19 20:20:19
2022-05-28,16:54:15,2022-05-28 16:54:15
2008-09-29,20:49:04,2008-09-29 20:49:04
2009-03-26,01:40:45,2009-03-26 01:40:45
2017-11-06,18:58:07,2017-11-06 18:58:07
2003-04-26,02:05:55,2003-04-26 02:05:55
1980-09-09,16:59:04,1980-09-09 16:59:04
1976-06-14,20:32:12,1976-06-14 20:32:12
2022-05-07,08:31:18,2022-05-07 08:31:18
2009-10-17,19:51:58,2009-10-17 19:51:58
1970-01-24,14:24:17,1970-01-24 14:24:17
1993-01-11,05:27:28,1993-01-11 05:27:28
1985-12-19,16:14:31,1985-12-19 16:14:31
1982-03-21,09:24:44,1982-03-21 09:24:44
1990-07-02,00:47:56,1990-07-02 00:47:56
1973-07-26,11:43:25,1973-07-26 11:43:25
2006-10-23,02:52:43,2006-10-23 02:52:43
1971-02-18,20:39:22,1971-02-18 20:39:22
1980-11-24,11:16:23,1980-11-24 11:16:23
1999-04-28,17:14:49,1999-04-28 17:14:49
2022-02-25,16:10:42,2022-02-25 16:10:42
1987-11-12,10:44:20,1987-11-12 10:44:20
1985-12-25,08:27:50,1985-12-25 08:27:50
2008-09-17,20:11:33,2008-09-17 20:11:33
2001-07-18,04:28:19,2001-07-18 04:28:19
2006-12-29,12:28:30,2006-12-29 12:28:30
1994-08-01,07:23:35,1994-08-01 07:23:35
1981-01-14,12:43:17,1981-01-14 12:43:17
2000-09-22,15:27:54,2000-09-22 15:27:54
1993-04-03,09:40:50,1993-04-03 09:40:50
2010-06-12,00:42:10,2010-06-12 00:42:10
1985-11-07,06:59:43,1985-11-07 06:59:43
1993-03-24,21:27:58,1993-03-24 21:27:58
1998-11-28,16:50:23,1998-11-28 16:50:23
2002-12-24,08:35:36,2002-12-24 08:35:36
1996-09-09,07:24:24,1996-09-09 07:24:24
2012-08-24,04:03:38,2012-08-24 04:03:38
2009-07-22,14:47:47,2009-07-22 14:47:47
1990-12-06,00:31:09,1990-12-06 00:31:09
2014-09-04,07:57:30,2014-09-04 07:57:30
1974-07-06,05:44:39,1974-07-06 05:44:39
1983-08-24,02:44:12,1983-08-24 02:44:12
2023-10-17,14:02:52,2023-10-17 14:02:52
1987-02-06,14:32:07,1987-02-06 14:32:07
1974-12-04,19:13:38,1974-12-04 19:13:38
1981-10-06,03:57:09,1981-10-06 03:57:09
2017-12-22,23:43:53,2017-12-22 23:43:53
1993-05-25,01:06:38,1993-05-25 01:06:38
1981-11-21,03:27:05,1981-11-21 03:27:05
1975-06-24,10:41:37,1975-06-24 10:41:37
1973-05-25,12:17:13,1973-05-25 12:17:13
2011-08-21,11:58:12,2011-08-21 11:58:12
2015-02-26,03:39:23,2015-02-26 03:39:23
1996-11-24,12:58:42,1996-11-24 12:58:42
2019-12-05,10:10:40,2019-12-05 10:10:40
1970-08-18,21:12:40,1970-08-18 21:12:40
2006-02-05,10:50:44,2006-02-05 10:50:44
1984-11-10,23:52:58,1984-11-10 23:52:58
1987-04-21,23:55:53,1987-04-21 23:55:53
2013-08-15,20:57:39,2013-08-15 20:57:39
2011-01-18,20:05:38,2011-01-18 20:05:38
1985-03-04,02:46:46,1985-03-04 02:46:46
1999-12-27,08:25:59,1999-12-27 08:25:59
1986-04-17,16:29:44,1986-04-17 16:29:44
2013-01-10,22:56:16,2013-01-10 22:56:16
1977-11-02,21:58:59,1977-11-02 21:58:59
2011-09-12,03:02:15,2011-09-12 03:02:15
1987-01-21,21:55:42,1987-01-21 21:55:42
2004-07-21,23:20:17,2004-07-21 23:20:17
1987-02-02,03:24:31,1987-02-02 03:24:31
1980-06-05,07:05:20,1980-06-05 07:05:20
1988-01-08,15:01:08,1988-01-08 15:01:08
1992-08-30,04:12:30,1992-08-30 04:12:30
2023-06-14,03:42:54,2023-06-14 03:42:54
2008-09-16,20:25:13,2008-09-16 20:25:13
2021-07-20,17:57:09,2021-07-20 17:57:09
1992-12-11,22:32:00,1992-12-11 22:32:00
2017-01-22,13:50:06,2017-01-22 13:50:06
1981-05-22,07:35:25,1981-05-22 07:35:25
1972-10-06,07:07:02,1972-10-06 07:07:02
1970-04-09,16:36:41,1970-04-09 16:36:41
1976-12-20,12:16:04,1976-12-20 12:16:04
2003-10-15,16:02:47,2003-10-15 16:02:47
1979-04-04,12:52:06,1979-04-04 12:52:06
1970-04-14,01:59:37,1970-04-14 01:59:37
1972-08-18,13:29:37,1972-08-18 13:29:37
1983-11-04,16:47:01,1983-11-04 16:47:01
1993-10-04,23:52:26,1993-10-04 23:52:26
1998-04-21,07:12:26,1998-04-21 07:12:26
2015-07-08,19:56:35,2015-07-08 19:56:35
1997-11-21,10:46:07,1997-11-21 10:46:07
1991-08-22,09:45:07,1991-08-22 09:45:07
2010-10-23,23:19:16,2010-10-23 23:19:16
1994-06-13,21:37:41,1994-06-13 21:37:41
2001-09-13,15:19:21,2001-09-13 15:19:21
1979-02-03,22:56:00,1979-02-03 22:56:00
1971-10-30,20:40:38,1971-10-30 20:40:38
1992-07-08,13:45:48,1992-07-08 13:45:48
2004-08-08,21:51:32,2004-08-08 21:51:32
1977-07-08,08:51:07,1977-07-08 08:51:07
1973-06-24,19:01:16,1973-06-24 19:01:16
2024-05-05,08:48:49,2024-05-05 08:48:49
2002-05-22,03:41:03,2002-05-22 03:41:03
1979-03-22,01:21:29,1979-03-22 01:21:29
2003-08-09,17:19:48,2003-08-09 17:19:48
2000-09-09,23:42:39,2000-09-09 23:42:39
2009-12-16,08:36:43,2009-12-16 08:36:43
1990-11-24,15:44:52,1990-11-24 15:44:52
1986-11-24,06:20:00,1986-11-24 06:20:00
2022-08-15,05:19:11,2022-08-15 05:19:11
1999-03-05,01:45:27,1999-03-05 01:45:27
1995-07-16,03:42:52,1995-07-16 03:42:52
2009-02-08,17:55:17,2009-02-08 17:55:17
1985-10-18,09:01:46,1985-10-18 09:01:46
2000-04-10,14:54:56,2000-04-10 14:54:56
1971-05-07,12:32:03,1971-05-07 12:32:03
2009-11-05,04:05:16,2009-11-05 04:05:16
2001-09-26,01:14:27,2001-09-26 01:14:27
