latitude,longitude,coordinates
-89.5761915,-109.867201,"-89.5761915, -109.867201"
-77.6192065,63.770891,"-77.6192065, 63.770891"
51.5593205,-21.031445,"51.5593205, -21.031445"
46.3255555,78.988300,"46.3255555, 78.988300"
-82.6709865,-59.849320,"-82.6709865, -59.849320"
6.7891675,78.754229,"6.7891675, 78.754229"
-0.1208805,-29.113241,"-0.1208805, -29.113241"
9.6652175,63.205113,"9.6652175, 63.205113"
-16.9046335,-118.921723,"-16.9046335, -118.921723"
70.511311,167.332741,"70.511311, 167.332741"
54.164371,-42.553854,"54.164371, -42.553854"
18.0901725,138.050839,"18.0901725, 138.050839"
39.346945,18.828168,"39.346945, 18.828168"
17.9545795,-142.703102,"17.9545795, -142.703102"
66.1317555,-138.271216,"66.1317555, -138.271216"
13.241475,-45.567294,"13.241475, -45.567294"
10.533816,38.230604,"10.533816, 38.230604"
47.1375135,60.448550,"47.1375135, 60.448550"
43.5781745,-134.889437,"43.5781745, -134.889437"
61.514353,1.059485,"61.514353, 1.059485"
35.012527,22.715825,"35.012527, 22.715825"
74.742353,-23.253647,"74.742353, -23.253647"
49.061722,-100.666923,"49.061722, -100.666923"
-52.8661645,-74.840577,"-52.8661645, -74.840577"
9.0388595,48.573945,"9.0388595, 48.573945"
17.2686775,-111.889995,"17.2686775, -111.889995"
-87.0738225,-93.708007,"-87.0738225, -93.708007"
63.5386085,66.095381,"63.5386085, 66.095381"
47.762127,-15.594095,"47.762127, -15.594095"
-22.408155,-61.202222,"-22.408155, -61.202222"
22.296755,127.040292,"22.296755, 127.040292"
-7.3806775,40.680394,"-7.3806775, 40.680394"
-81.073876,149.177126,"-81.073876, 149.177126"
46.0948355,2.372251,"46.0948355, 2.372251"
-5.1507055,47.888072,"-5.1507055, 47.888072"
1.8569985,80.454224,"1.8569985, 80.454224"
-13.232961,103.780804,"-13.232961, 103.780804"
48.2880365,-132.040942,"48.2880365, -132.040942"
51.865266,156.940490,"51.865266, 156.940490"
-11.121012,18.018543,"-11.121012, 18.018543"
-38.146608,156.459061,"-38.146608, 156.459061"
-22.4456395,-59.476873,"-22.4456395, -59.476873"
51.972743,149.178847,"51.972743, 149.178847"
-77.2221555,-16.130529,"-77.2221555, -16.130529"
-12.986114,7.609528,"-12.986114, 7.609528"
21.353302,76.522730,"21.353302, 76.522730"
34.5541005,-22.004881,"34.5541005, -22.004881"
-71.695882,-96.129351,"-71.695882, -96.129351"
7.9328925,-57.521982,"7.9328925, -57.521982"
-15.541346,109.224792,"-15.541346, 109.224792"
76.073432,5.493514,"76.073432, 5.493514"
-46.138722,4.729817,"-46.138722, 4.729817"
27.837960,127.234046,"27.837960, 127.234046"
44.2536945,-15.572885,"44.2536945, -15.572885"
23.1570825,-37.982667,"23.1570825, -37.982667"
43.0203205,-140.864209,"43.0203205, -140.864209"
-14.7575515,-78.305572,"-14.7575515, -78.305572"
37.584890,155.252827,"37.584890, 155.252827"
35.6187875,81.759695,"35.6187875, 81.759695"
-17.9433395,-148.193756,"-17.9433395, -148.193756"
11.266995,145.289992,"11.266995, 145.289992"
10.9125015,-114.301938,"10.9125015, -114.301938"
69.813690,72.005473,"69.813690, 72.005473"
-13.4291215,94.428439,"-13.4291215, 94.428439"
-22.985866,-133.514332,"-22.985866, -133.514332"
-74.9845725,158.298292,"-74.9845725, 158.298292"
46.075131,154.287866,"46.075131, 154.287866"
22.197116,157.875918,"22.197116, 157.875918"
-48.380333,-15.916546,"-48.380333, -15.916546"
-35.916214,84.478365,"-35.916214, 84.478365"
-51.854339,39.065323,"-51.854339, 39.065323"
-28.236812,-58.354039,"-28.236812, -58.354039"
-79.775536,131.729555,"-79.775536, 131.729555"
-69.581891,-157.066070,"-69.581891, -157.066070"
79.4163715,-17.741749,"79.4163715, -17.741749"
87.188085,109.608309,"87.188085, 109.608309"
80.843875,-8.058315,"80.843875, -8.058315"
-36.0390245,-73.168214,"-36.0390245, -73.168214"
80.673543,-70.805963,"80.673543, -70.805963"
82.828234,-76.310374,"82.828234, -76.310374"
70.265140,-29.410267,"70.265140, -29.410267"
82.080118,153.004801,"82.080118, 153.004801"
-46.5492425,152.018216,"-46.5492425, 152.018216"
-37.1944135,114.264926,"-37.1944135, 114.264926"
36.3586335,89.097092,"36.3586335, 89.097092"
-66.173542,-19.756134,"-66.173542, -19.756134"
44.029292,13.227047,"44.029292, 13.227047"
-14.0516595,-159.236764,"-14.0516595, -159.236764"
-50.7982045,13.066094,"-50.7982045, 13.066094"
60.5800865,169.341756,"60.5800865, 169.341756"
-77.6742415,-129.549206,"-77.6742415, -129.549206"
89.272586,-8.352813,"89.272586, -8.352813"
-42.519523,-11.857213,"-42.519523, -11.857213"
32.646835,-44.639147,"32.646835, -44.639147"
24.753594,147.194619,"24.753594, 147.194619"
71.638621,-13.169110,"71.638621, -13.169110"
-83.4202785,107.539629,"-83.4202785, 107.539629"
-6.6070255,46.625454,"-6.6070255, 46.625454"
78.358865,148.928634,"78.358865, 148.928634"
-54.030511,30.538725,"-54.030511, 30.538725"
0.067613,-147.590816,"0.067613, -147.590816"
-71.569197,-148.181331,"-71.569197, -148.181331"
-48.328671,-96.225528,"-48.328671, -96.225528"
70.961701,88.011079,"70.961701, 88.011079"
-67.6292865,57.812141,"-67.6292865, 57.812141"
59.309433,-155.087280,"59.309433, -155.087280"
-84.899278,145.695955,"-84.899278, 145.695955"
-52.833774,161.431274,"-52.833774, 161.431274"
1.0028615,-107.853831,"1.0028615, -107.853831"
-69.715300,156.321877,"-69.715300, 156.321877"
23.9785305,92.438058,"23.9785305, 92.438058"
2.760063,170.992022,"2.760063, 170.992022"
20.420852,126.478400,"20.420852, 126.478400"
-53.169686,-13.268494,"-53.169686, -13.268494"
-61.1298315,-24.727319,"-61.1298315, -24.727319"
50.313323,62.740278,"50.313323, 62.740278"
65.652973,13.531210,"65.652973, 13.531210"
21.989774,147.306233,"21.989774, 147.306233"
-86.9670095,19.100451,"-86.9670095, 19.100451"
-85.508598,-31.661573,"-85.508598, -31.661573"
-70.713015,33.431888,"-70.713015, 33.431888"
10.4100665,-8.257194,"10.4100665, -8.257194"
-41.0288295,-19.736157,"-41.0288295, -19.736157"
-47.7752875,157.086660,"-47.7752875, 157.086660"
59.453345,166.310940,"59.453345, 166.310940"
38.4730505,65.547570,"38.4730505, 65.547570"
34.584707,83.331644,"34.584707, 83.331644"
60.313141,46.446759,"60.313141, 46.446759"
39.915765,153.480055,"39.915765, 153.480055"
62.0053285,-33.399710,"62.0053285, -33.399710"
-9.9354545,142.822934,"-9.9354545, 142.822934"
-27.2210665,149.624113,"-27.2210665, 149.624113"
38.234557,41.820596,"38.234557, 41.820596"
-35.814444,72.543512,"-35.814444, 72.543512"
86.3802245,-43.168115,"86.3802245, -43.168115"
-7.658242,-115.160857,"-7.658242, -115.160857"
82.2602335,-0.172927,"82.2602335, -0.172927"
8.3104995,145.010978,"8.3104995, 145.010978"
76.0661595,-76.899335,"76.0661595, -76.899335"
84.119613,50.838395,"84.119613, 50.838395"
86.4011135,-58.061365,"86.4011135, -58.061365"
12.600193,77.580399,"12.600193, 77.580399"
-8.136581,80.637551,"-8.136581, 80.637551"
80.051661,-127.928891,"80.051661, -127.928891"
-72.778279,-11.076594,"-72.778279, -11.076594"
83.227903,-156.401825,"83.227903, -156.401825"
-89.148794,-179.322926,"-89.148794, -179.322926"
-53.116051,-77.478260,"-53.116051, -77.478260"
-71.7124765,161.498315,"-71.7124765, 161.498315"
33.247547,117.063575,"33.247547, 117.063575"
-32.5295985,138.954305,"-32.5295985, 138.954305"
67.452921,118.883758,"67.452921, 118.883758"
-89.411921,174.621215,"-89.411921, 174.621215"
57.327624,-25.057072,"57.327624, -25.057072"
59.118988,-70.557233,"59.118988, -70.557233"
-31.455630,-135.901359,"-31.455630, -135.901359"
78.6578245,-132.444420,"78.6578245, -132.444420"
16.4399565,90.776305,"16.4399565, 90.776305"
-9.3343955,-77.034121,"-9.3343955, -77.034121"
13.1295175,112.397735,"13.1295175, 112.397735"
-60.660017,17.719088,"-60.660017, 17.719088"
45.209140,131.102645,"45.209140, 131.102645"
-34.289450,-104.363956,"-34.289450, -104.363956"
13.4376885,123.589235,"13.4376885, 123.589235"
-29.0154355,-105.388366,"-29.0154355, -105.388366"
57.248356,134.546478,"57.248356, 134.546478"
-54.941686,-116.441746,"-54.941686, -116.441746"
56.063685,-68.157488,"56.063685, -68.157488"
-36.7728265,94.081121,"-36.7728265, 94.081121"
65.8592235,125.542715,"65.8592235, 125.542715"
-86.457098,-51.105293,"-86.457098, -51.105293"
30.1486125,-97.869869,"30.1486125, -97.869869"
21.8564585,-32.801200,"21.8564585, -32.801200"
-66.471733,-18.322681,"-66.471733, -18.322681"
15.786671,-3.524381,"15.786671, -3.524381"
53.458206,60.775736,"53.458206, 60.775736"
64.3379435,-53.517441,"64.3379435, -53.517441"
67.424372,-119.688545,"67.424372, -119.688545"
37.9310545,-31.873888,"37.9310545, -31.873888"
78.0346885,-107.466685,"78.0346885, -107.466685"
77.670692,-142.339374,"77.670692, -142.339374"
-5.5040055,-110.629764,"-5.5040055, -110.629764"
58.0064755,-116.355704,"58.0064755, -116.355704"
-65.041317,103.941638,"-65.041317, 103.941638"
-69.6017445,8.459217,"-69.6017445, 8.459217"
3.8045555,-163.669672,"3.8045555, -163.669672"
-40.003417,39.299345,"-40.003417, 39.299345"
29.039368,-19.212135,"29.039368, -19.212135"
-49.3780645,-126.645632,"-49.3780645, -126.645632"
-87.4569435,-149.173000,"-87.4569435, -149.173000"
9.291577,71.319534,"9.291577, 71.319534"
-32.0470565,-169.129917,"-32.0470565, -169.129917"
-46.047477,12.206549,"-46.047477, 12.206549"
17.5478695,66.286857,"17.5478695, 66.286857"
2.406510,136.375437,"2.406510, 136.375437"
-19.5622575,-41.959734,"-19.5622575, -41.959734"
54.4703485,63.972512,"54.4703485, 63.972512"
-13.802829,156.149800,"-13.802829, 156.149800"
82.904908,0.843945,"82.904908, 0.843945"
8.056984,43.424740,"8.056984, 43.424740"
-8.6632765,-122.769291,"-8.6632765, -122.769291"
85.1790465,-92.080390,"85.1790465, -92.080390"
50.786515,-115.788888,"50.786515, -115.788888"
-32.326722,-10.109632,"-32.326722, -10.109632"
-43.6564525,-57.130290,"-43.6564525, -57.130290"
82.2433075,-127.793879,"82.2433075, -127.793879"
64.806963,1.433722,"64.806963, 1.433722"
-0.2788255,-84.482373,"-0.2788255, -84.482373"
-1.5522005,48.786708,"-1.5522005, 48.786708"
73.006181,7.174538,"73.006181, 7.174538"
67.0163335,-76.189676,"67.0163335, -76.189676"
17.7852615,26.621811,"17.7852615, 26.621811"
-82.111966,137.704437,"-82.111966, 137.704437"
-17.2042545,92.316251,"-17.2042545, 92.316251"
-59.1540615,-98.895731,"-59.1540615, -98.895731"
20.7100715,65.524807,"20.7100715, 65.524807"
46.5567455,125.063600,"46.5567455, 125.063600"
-87.7112545,32.344973,"-87.7112545, 32.344973"
-51.630391,-129.721319,"-51.630391, -129.721319"
-70.9932725,103.077602,"-70.9932725, 103.077602"
-24.011197,0.257290,"-24.011197, 0.257290"
-62.986132,-147.307477,"-62.986132, -147.307477"
-87.675960,17.549303,"-87.675960, 17.549303"
-1.6005895,88.582776,"-1.6005895, 88.582776"
-8.956374,66.612685,"-8.956374, 66.612685"
50.030286,149.639648,"50.030286, 149.639648"
29.1428815,113.471350,"29.1428815, 113.471350"
-41.080242,135.154546,"-41.080242, 135.154546"
57.2708405,-75.628489,"57.2708405, -75.628489"
55.534820,6.513356,"55.534820, 6.513356"
-27.3613385,-80.832269,"-27.3613385, -80.832269"
41.942186,103.495213,"41.942186, 103.495213"
-21.060980,-64.569512,"-21.060980, -64.569512"
-53.563356,-158.231192,"-53.563356, -158.231192"
70.9403525,-145.793498,"70.9403525, -145.793498"
47.017078,127.619433,"47.017078, 127.619433"
31.784776,78.303937,"31.784776, 78.303937"
-52.0297295,156.838180,"-52.0297295, 156.838180"
35.8198305,-147.149587,"35.8198305, -147.149587"
53.957043,-111.233848,"53.957043, -111.233848"
7.6077385,-43.424156,"7.6077385, -43.424156"
-65.961707,-157.015269,"-65.961707, -157.015269"
-42.008112,9.731174,"-42.008112, 9.731174"
28.5985795,24.028716,"28.5985795, 24.028716"
33.243793,-118.696207,"33.243793, -118.696207"
57.658582,-174.602081,"57.658582, -174.602081"
16.5302085,122.511747,"16.5302085, 122.511747"
5.1527315,-156.899925,"5.1527315, -156.899925"
-51.1606175,-178.622222,"-51.1606175, -178.622222"
41.058207,-150.656465,"41.058207, -150.656465"
11.545673,57.238061,"11.545673, 57.238061"
-69.1764485,7.350320,"-69.1764485, 7.350320"
-80.1794465,-178.473600,"-80.1794465, -178.473600"
38.0397135,11.505479,"38.0397135, 11.505479"
24.112272,175.050969,"24.112272, 175.050969"
-37.6679795,-67.721845,"-37.6679795, -67.721845"
49.5910625,65.468535,"49.5910625, 65.468535"
-35.585784,-11.168226,"-35.585784, -11.168226"
-55.5947505,-88.910625,"-55.5947505, -88.910625"
81.330886,74.039838,"81.330886, 74.039838"
41.860468,132.956057,"41.860468, 132.956057"
-85.967069,100.318207,"-85.967069, 100.318207"
-55.646087,12.169266,"-55.646087, 12.169266"
45.678055,21.943704,"45.678055, 21.943704"
30.4856325,-140.066841,"30.4856325, -140.066841"
-75.232119,-54.914825,"-75.232119, -54.914825"
-65.6302795,-52.777733,"-65.6302795, -52.777733"
69.853280,-109.832462,"69.853280, -109.832462"
29.4399345,118.047991,"29.4399345, 118.047991"
-79.0387065,78.372501,"-79.0387065, 78.372501"
-15.279770,66.295920,"-15.279770, 66.295920"
-10.384970,-129.857216,"-10.384970, -129.857216"
-30.923468,-58.171332,"-30.923468, -58.171332"
1.348199,-41.686714,"1.348199, -41.686714"
6.4553865,-174.043334,"6.4553865, -174.043334"
-62.5799195,-141.207536,"-62.5799195, -141.207536"
-46.0677015,-100.710432,"-46.0677015, -100.710432"
-61.771645,-4.049615,"-61.771645, -4.049615"
86.704845,121.504055,"86.704845, 121.504055"
-29.230155,-105.595777,"-29.230155, -105.595777"
-82.8757985,46.864707,"-82.8757985, 46.864707"
58.9975205,78.920911,"58.9975205, 78.920911"
76.302914,156.754158,"76.302914, 156.754158"
45.3381585,-179.479823,"45.3381585, -179.479823"
88.529139,-5.593368,"88.529139, -5.593368"
-70.807737,102.030398,"-70.807737, 102.030398"
-61.766349,154.204892,"-61.766349, 154.204892"
-83.794638,-101.575643,"-83.794638, -101.575643"
-19.0708755,-52.379611,"-19.0708755, -52.379611"
-69.623226,-122.925564,"-69.623226, -122.925564"
84.2258845,62.231650,"84.2258845, 62.231650"
-21.718035,57.369275,"-21.718035, 57.369275"
-82.344610,158.555317,"-82.344610, 158.555317"
31.859123,176.804039,"31.859123, 176.804039"
-25.8410145,80.794618,"-25.8410145, 80.794618"
-62.983889,45.794267,"-62.983889, 45.794267"
14.771174,129.888314,"14.771174, 129.888314"
-7.979708,-30.777656,"-7.979708, -30.777656"
32.9962685,-10.010656,"32.9962685, -10.010656"
23.346841,-94.391062,"23.346841, -94.391062"
17.9495355,-67.067744,"17.9495355, -67.067744"
-40.522544,-55.111945,"-40.522544, -55.111945"
56.2583745,-15.250010,"56.2583745, -15.250010"
82.631441,45.019335,"82.631441, 45.019335"
75.274766,179.754343,"75.274766, 179.754343"
-65.200324,-35.982095,"-65.200324, -35.982095"
15.677806,-82.270757,"15.677806, -82.270757"
58.874025,176.926300,"58.874025, 176.926300"
-69.065569,131.291247,"-69.065569, 131.291247"
29.221559,173.820113,"29.221559, 173.820113"
-14.0431645,-82.168066,"-14.0431645, -82.168066"
-58.537239,-76.240054,"-58.537239, -76.240054"
26.928676,27.487198,"26.928676, 27.487198"
82.8684075,-120.346341,"82.8684075, -120.346341"
-32.6404595,34.356410,"-32.6404595, 34.356410"
-8.6558645,-7.846639,"-8.6558645, -7.846639"
68.0654795,173.716202,"68.0654795, 173.716202"
28.513028,-39.706219,"28.513028, -39.706219"
-67.569903,-144.531705,"-67.569903, -144.531705"
-7.3388265,146.510820,"-7.3388265, 146.510820"
-77.767380,47.564297,"-77.767380, 47.564297"
-79.1488885,-9.379525,"-79.1488885, -9.379525"
32.8002045,-104.859172,"32.8002045, -104.859172"
35.7588545,156.489056,"35.7588545, 156.489056"
-22.231268,72.610947,"-22.231268, 72.610947"
19.709940,34.500362,"19.709940, 34.500362"
-35.8364915,27.542861,"-35.8364915, 27.542861"
-21.028602,100.328780,"-21.028602, 100.328780"
-1.254898,-60.977042,"-1.254898, -60.977042"
-17.2121785,-102.977235,"-17.2121785, -102.977235"
47.4680715,94.117208,"47.4680715, 94.117208"
-79.3891565,163.222894,"-79.3891565, 163.222894"
83.3591235,72.217132,"83.3591235, 72.217132"
8.2029615,126.027965,"8.2029615, 126.027965"
3.7430985,-165.641818,"3.7430985, -165.641818"
30.8148825,172.783867,"30.8148825, 172.783867"
33.944560,-157.963035,"33.944560, -157.963035"
32.0820065,18.738340,"32.0820065, 18.738340"
-63.714738,91.677066,"-63.714738, 91.677066"
-57.1903315,-72.651877,"-57.1903315, -72.651877"
-37.6862915,125.382180,"-37.6862915, 125.382180"
48.3952895,160.145375,"48.3952895, 160.145375"
-27.1366145,85.014449,"-27.1366145, 85.014449"
-54.5399035,-170.456475,"-54.5399035, -170.456475"
-37.955071,10.918928,"-37.955071, 10.918928"
-0.9274125,8.602737,"-0.9274125, 8.602737"
55.6008965,153.391935,"55.6008965, 153.391935"
-1.0970365,-118.833557,"-1.0970365, -118.833557"
63.7417485,149.623839,"63.7417485, 149.623839"
42.238234,86.816329,"42.238234, 86.816329"
-38.1690435,16.523203,"-38.1690435, 16.523203"
-72.6650845,116.571450,"-72.6650845, 116.571450"
12.8974355,37.637424,"12.8974355, 37.637424"
41.234241,45.083600,"41.234241, 45.083600"
-81.8018615,70.468712,"-81.8018615, 70.468712"
-31.5302295,-1.463404,"-31.5302295, -1.463404"
64.2134035,131.859923,"64.2134035, 131.859923"
-44.7910095,31.815643,"-44.7910095, 31.815643"
35.8156355,168.996018,"35.8156355, 168.996018"
82.203559,-94.001498,"82.203559, -94.001498"
58.3700995,87.466294,"58.3700995, 87.466294"
30.893908,-125.817260,"30.893908, -125.817260"
-17.8016045,-22.836176,"-17.8016045, -22.836176"
4.9155915,-76.047005,"4.9155915, -76.047005"
52.6158925,162.194419,"52.6158925, 162.194419"
-82.084257,2.664189,"-82.084257, 2.664189"
-45.436039,162.019251,"-45.436039, 162.019251"
-3.560002,-156.023117,"-3.560002, -156.023117"
-86.7776015,-50.550891,"-86.7776015, -50.550891"
10.982925,-11.264793,"10.982925, -11.264793"
54.152685,88.045527,"54.152685, 88.045527"
-22.563509,-178.518935,"-22.563509, -178.518935"
-42.6061815,-0.491840,"-42.6061815, -0.491840"
-3.8217495,94.806522,"-3.8217495, 94.806522"
32.4101355,-175.541542,"32.4101355, -175.541542"
84.195473,113.504870,"84.195473, 113.504870"
-23.510789,67.596624,"-23.510789, 67.596624"
34.848768,108.264272,"34.848768, 108.264272"
76.989414,-159.167746,"76.989414, -159.167746"
-57.793922,-49.442841,"-57.793922, -49.442841"
52.5030175,38.922899,"52.5030175, 38.922899"
0.346341,-11.897356,"0.346341, -11.897356"
-32.389367,17.599312,"-32.389367, 17.599312"
86.318616,55.942981,"86.318616, 55.942981"
-64.777805,7.982454,"-64.777805, 7.982454"
-75.1501405,-11.191739,"-75.1501405, -11.191739"
-71.064869,-74.558809,"-71.064869, -74.558809"
45.511624,-102.975179,"45.511624, -102.975179"
73.273139,-127.971533,"73.273139, -127.971533"
10.4691355,-66.769917,"10.4691355, -66.769917"
7.1363695,152.676187,"7.1363695, 152.676187"
-24.149054,53.050134,"-24.149054, 53.050134"
73.843845,-123.595872,"73.843845, -123.595872"
17.9546495,178.734903,"17.9546495, 178.734903"
-88.8212485,8.125731,"-88.8212485, 8.125731"
59.003955,-116.498667,"59.003955, -116.498667"
52.514551,-114.708780,"52.514551, -114.708780"
81.4971125,136.931850,"81.4971125, 136.931850"
-5.051995,47.173322,"-5.051995, 47.173322"
-86.2498645,12.353568,"-86.2498645, 12.353568"
-56.798297,-1.384281,"-56.798297, -1.384281"
-36.6061285,-48.010199,"-36.6061285, -48.010199"
6.033077,19.041335,"6.033077, 19.041335"
-21.168668,-158.267953,"-21.168668, -158.267953"
-16.543231,47.966865,"-16.543231, 47.966865"
11.272133,166.326487,"11.272133, 166.326487"
81.446926,93.307250,"81.446926, 93.307250"
-79.834537,29.370281,"-79.834537, 29.370281"
-83.385845,148.620731,"-83.385845, 148.620731"
51.6197955,23.552944,"51.6197955, 23.552944"
-29.580053,-66.771646,"-29.580053, -66.771646"
-54.167063,8.139460,"-54.167063, 8.139460"
-4.4767555,-103.586679,"-4.4767555, -103.586679"
65.2324305,90.441766,"65.2324305, 90.441766"
31.586679,1.835500,"31.586679, 1.835500"
-66.8203605,-52.494175,"-66.8203605, -52.494175"
-32.4637635,137.561000,"-32.4637635, 137.561000"
73.0378325,93.730415,"73.0378325, 93.730415"
45.043222,123.075665,"45.043222, 123.075665"
23.557550,-11.413630,"23.557550, -11.413630"
-57.4561055,-89.778771,"-57.4561055, -89.778771"
52.629217,-47.931479,"52.629217, -47.931479"
