order_number,order_date,product_price,order_details
8402,2018-02-12 02:26:30,1.63,"8402,2018-02-12 02:26:30,1.63"
15115,2019-07-04 00:33:34,3.98,"15115,2019-07-04 00:33:34,3.98"
10301,2018-07-28 15:50:07,12.93,"10301,2018-07-28 15:50:07,12.93"
11035,2018-10-06 06:34:06,4.3,"11035,2018-10-06 06:34:06,4.3"
9312,2018-04-20 19:57:14,7.44,"9312,2018-04-20 19:57:14,7.44"
9990,2018-05-10 16:49:57,8.13,"9990,2018-05-10 16:49:57,8.13"
9537,2018-05-12 21:45:49,4.59,"9537,2018-05-12 21:45:49,4.59"
15933,2019-07-31 16:13:42,7.27,"15933,2019-07-31 16:13:42,7.27"
5881,2017-04-23 13:41:18,1.35,"5881,2017-04-23 13:41:18,1.35"
5328,2017-03-25 10:04:20,2.68,"5328,2017-03-25 10:04:20,2.68"
3029,2016-07-05 04:55:08,4.08,"3029,2016-07-05 04:55:08,4.08"
4631,2016-12-26 21:07:28,13.2,"4631,2016-12-26 21:07:28,13.2"
8576,2018-01-23 03:53:46,1.14,"8576,2018-01-23 03:53:46,1.14"
13421,2019-04-07 03:01:46,7.9,"13421,2019-04-07 03:01:46,7.9"
5420,2017-04-30 01:38:25,3.43,"5420,2017-04-30 01:38:25,3.43"
12392,2019-02-07 12:01:39,7.15,"12392,2019-02-07 12:01:39,7.15"
11108,2018-10-17 00:51:37,1.16,"11108,2018-10-17 00:51:37,1.16"
15110,2019-07-02 23:15:52,3.95,"15110,2019-07-02 23:15:52,3.95"
3664,2016-08-16 07:58:36,2.84,"3664,2016-08-16 07:58:36,2.84"
12321,2019-01-12 07:47:40,5.06,"12321,2019-01-12 07:47:40,5.06"
10602,2018-09-10 20:38:37,15.97,"10602,2018-09-10 20:38:37,15.97"
12395,2019-02-07 03:32:12,5.98,"12395,2019-02-07 03:32:12,5.98"
15558,2019-07-24 22:26:57,3.9,"15558,2019-07-24 22:26:57,3.9"
7129,2017-10-18 11:31:17,2.36,"7129,2017-10-18 11:31:17,2.36"
12506,2019-01-22 21:06:58,12.66,"12506,2019-01-22 21:06:58,12.66"
11040,2018-10-25 01:20:38,1.07,"11040,2018-10-25 01:20:38,1.07"
3396,2016-09-08 03:34:45,3.32,"3396,2016-09-08 03:34:45,3.32"
13394,2019-03-09 04:08:52,4.99,"13394,2019-03-09 04:08:52,4.99"
11537,2018-11-13 07:00:31,8.43,"11537,2018-11-13 07:00:31,8.43"
5423,2017-03-30 06:42:15,1.54,"5423,2017-03-30 06:42:15,1.54"
10492,2018-07-19 21:56:11,2.2,"10492,2018-07-19 21:56:11,2.2"
8402,2018-01-14 03:47:00,3.31,"8402,2018-01-14 03:47:00,3.31"
11875,2019-01-11 04:44:14,4.73,"11875,2019-01-11 04:44:14,4.73"
5148,2017-03-15 21:15:10,1.21,"5148,2017-03-15 21:15:10,1.21"
5915,2017-06-15 19:10:25,6.92,"5915,2017-06-15 19:10:25,6.92"
11057,2018-10-14 01:09:26,7.5,"11057,2018-10-14 01:09:26,7.5"
13688,2019-03-30 06:29:40,2.19,"13688,2019-03-30 06:29:40,2.19"
2950,2016-06-12 11:11:06,10.37,"2950,2016-06-12 11:11:06,10.37"
13395,2019-03-27 00:06:06,1.62,"13395,2019-03-27 00:06:06,1.62"
11491,2018-11-26 18:28:54,3.29,"11491,2018-11-26 18:28:54,3.29"
9384,2018-04-26 22:51:15,5.24,"9384,2018-04-26 22:51:15,5.24"
15829,2019-07-29 01:38:12,3.75,"15829,2019-07-29 01:38:12,3.75"
8687,2018-01-13 09:03:24,6.0,"8687,2018-01-13 09:03:24,6.0"
8300,2017-12-10 22:49:04,5.8,"8300,2017-12-10 22:49:04,5.8"
5846,2017-06-03 14:58:44,3.13,"5846,2017-06-03 14:58:44,3.13"
6903,2017-08-18 04:08:31,10.93,"6903,2017-08-18 04:08:31,10.93"
14988,2019-06-25 08:27:45,4.49,"14988,2019-06-25 08:27:45,4.49"
1829,2016-02-23 03:52:55,0.75,"1829,2016-02-23 03:52:55,0.75"
15526,2019-07-23 22:20:44,0.71,"15526,2019-07-23 22:20:44,0.71"
12391,2018-12-25 20:26:40,3.01,"12391,2018-12-25 20:26:40,3.01"
3526,2016-10-25 11:08:59,0.57,"3526,2016-10-25 11:08:59,0.57"
15807,2019-07-28 08:46:34,13.64,"15807,2019-07-28 08:46:34,13.64"
4003,2016-11-23 20:21:42,4.14,"4003,2016-11-23 20:21:42,4.14"
5107,2017-04-12 06:04:16,15.9,"5107,2017-04-12 06:04:16,15.9"
2974,2016-06-04 22:09:29,0.66,"2974,2016-06-04 22:09:29,0.66"
15089,2019-06-25 09:06:52,4.87,"15089,2019-06-25 09:06:52,4.87"
5763,2017-06-26 11:30:43,0.78,"5763,2017-06-26 11:30:43,0.78"
2745,2016-06-14 05:55:29,3.78,"2745,2016-06-14 05:55:29,3.78"
1814,2016-02-17 10:31:38,5.22,"1814,2016-02-17 10:31:38,5.22"
9703,2018-06-21 19:00:40,4.7,"9703,2018-06-21 19:00:40,4.7"
14187,2019-05-20 19:15:52,0.96,"14187,2019-05-20 19:15:52,0.96"
2825,2016-06-08 08:16:04,2.25,"2825,2016-06-08 08:16:04,2.25"
3963,2016-08-29 10:06:37,12.07,"3963,2016-08-29 10:06:37,12.07"
3073,2016-06-27 20:25:14,1.33,"3073,2016-06-27 20:25:14,1.33"
10009,2018-07-07 02:13:45,2.58,"10009,2018-07-07 02:13:45,2.58"
11681,2018-11-11 21:26:19,1.32,"11681,2018-11-11 21:26:19,1.32"
15896,2019-07-30 22:44:38,3.12,"15896,2019-07-30 22:44:38,3.12"
11844,2018-11-26 13:45:29,0.74,"11844,2018-11-26 13:45:29,0.74"
9618,2018-05-13 13:31:25,4.43,"9618,2018-05-13 13:31:25,4.43"
9403,2018-04-16 01:43:17,2.65,"9403,2018-04-16 01:43:17,2.65"
3273,2016-08-17 21:13:21,10.48,"3273,2016-08-17 21:13:21,10.48"
11462,2018-10-14 07:57:46,3.57,"11462,2018-10-14 07:57:46,3.57"
6242,2017-07-06 00:11:19,1.53,"6242,2017-07-06 00:11:19,1.53"
7981,2017-12-02 21:54:44,12.28,"7981,2017-12-02 21:54:44,12.28"
14369,2019-05-29 13:56:57,4.76,"14369,2019-05-29 13:56:57,4.76"
14256,2019-05-20 23:59:38,8.52,"14256,2019-05-20 23:59:38,8.52"
11322,2018-10-08 18:54:13,3.93,"11322,2018-10-08 18:54:13,3.93"
3871,2016-12-05 17:33:04,3.9,"3871,2016-12-05 17:33:04,3.9"
13137,2019-03-31 18:04:43,1.56,"13137,2019-03-31 18:04:43,1.56"
8306,2017-12-18 18:37:32,4.19,"8306,2017-12-18 18:37:32,4.19"
15114,2019-07-04 03:08:19,0.52,"15114,2019-07-04 03:08:19,0.52"
7594,2017-09-26 13:16:10,5.15,"7594,2017-09-26 13:16:10,5.15"
9988,2018-06-07 04:16:38,1.48,"9988,2018-06-07 04:16:38,1.48"
15653,2019-07-25 06:15:23,1.98,"15653,2019-07-25 06:15:23,1.98"
9770,2018-06-29 22:51:33,5.51,"9770,2018-06-29 22:51:33,5.51"
8572,2018-02-05 11:33:29,2.38,"8572,2018-02-05 11:33:29,2.38"
15474,2019-07-18 01:53:59,5.89,"15474,2019-07-18 01:53:59,5.89"
2385,2016-03-21 07:35:25,4.02,"2385,2016-03-21 07:35:25,4.02"
7837,2017-12-11 23:03:53,4.11,"7837,2017-12-11 23:03:53,4.11"
9186,2018-04-26 01:34:42,2.3,"9186,2018-04-26 01:34:42,2.3"
14095,2019-04-28 10:34:25,7.83,"14095,2019-04-28 10:34:25,7.83"
3290,2016-07-09 04:33:17,11.15,"3290,2016-07-09 04:33:17,11.15"
9790,2018-05-17 09:59:33,0.66,"9790,2018-05-17 09:59:33,0.66"
2147,2016-03-25 18:40:20,16.17,"2147,2016-03-25 18:40:20,16.17"
15011,2019-07-01 12:07:26,9.22,"15011,2019-07-01 12:07:26,9.22"
4077,2016-11-08 08:27:55,2.06,"4077,2016-11-08 08:27:55,2.06"
6986,2017-08-06 02:53:28,10.71,"6986,2017-08-06 02:53:28,10.71"
13113,2019-02-23 23:19:11,7.24,"13113,2019-02-23 23:19:11,7.24"
13297,2019-03-24 03:04:16,0.5,"13297,2019-03-24 03:04:16,0.5"
11526,2018-11-22 06:25:39,2.14,"11526,2018-11-22 06:25:39,2.14"
7386,2017-09-26 20:03:48,5.86,"7386,2017-09-26 20:03:48,5.86"
11355,2018-12-22 11:55:39,3.12,"11355,2018-12-22 11:55:39,3.12"
9881,2018-07-04 23:07:52,12.25,"9881,2018-07-04 23:07:52,12.25"
10190,2018-07-26 15:26:53,0.91,"10190,2018-07-26 15:26:53,0.91"
12325,2019-01-07 10:04:54,0.86,"12325,2019-01-07 10:04:54,0.86"
12574,2019-01-29 19:49:55,9.23,"12574,2019-01-29 19:49:55,9.23"
10851,2018-09-10 11:51:41,3.47,"10851,2018-09-10 11:51:41,3.47"
13136,2019-03-28 00:53:15,10.43,"13136,2019-03-28 00:53:15,10.43"
12373,2019-02-09 21:00:40,4.39,"12373,2019-02-09 21:00:40,4.39"
3537,2016-09-18 21:58:22,3.67,"3537,2016-09-18 21:58:22,3.67"
6752,2017-06-16 10:13:27,11.24,"6752,2017-06-16 10:13:27,11.24"
10264,2018-06-28 06:41:27,15.61,"10264,2018-06-28 06:41:27,15.61"
10739,2018-09-02 18:29:59,8.75,"10739,2018-09-02 18:29:59,8.75"
4292,2016-10-25 23:03:32,5.53,"4292,2016-10-25 23:03:32,5.53"
3676,2016-09-21 20:29:28,4.36,"3676,2016-09-21 20:29:28,4.36"
11018,2018-10-17 22:53:07,2.95,"11018,2018-10-17 22:53:07,2.95"
13189,2019-03-12 10:30:17,10.57,"13189,2019-03-12 10:30:17,10.57"
12273,2019-01-17 01:11:59,6.98,"12273,2019-01-17 01:11:59,6.98"
7170,2017-10-19 07:12:24,3.7,"7170,2017-10-19 07:12:24,3.7"
4477,2017-01-13 16:25:18,4.43,"4477,2017-01-13 16:25:18,4.43"
8781,2018-01-18 06:11:06,4.42,"8781,2018-01-18 06:11:06,4.42"
8041,2018-01-26 19:07:09,1.02,"8041,2018-01-26 19:07:09,1.02"
9365,2018-03-27 02:33:14,2.6,"9365,2018-03-27 02:33:14,2.6"
4657,2016-12-13 19:12:42,14.12,"4657,2016-12-13 19:12:42,14.12"
6383,2017-08-17 05:36:24,16.6,"6383,2017-08-17 05:36:24,16.6"
4965,2017-02-07 04:24:46,14.14,"4965,2017-02-07 04:24:46,14.14"
4979,2017-02-18 03:00:24,3.7,"4979,2017-02-18 03:00:24,3.7"
3015,2016-07-15 01:09:18,1.87,"3015,2016-07-15 01:09:18,1.87"
4165,2016-10-29 09:01:15,4.59,"4165,2016-10-29 09:01:15,4.59"
9204,2018-06-09 18:46:22,4.57,"9204,2018-06-09 18:46:22,4.57"
15199,2019-07-06 15:37:54,0.94,"15199,2019-07-06 15:37:54,0.94"
10333,2018-06-30 15:37:59,0.69,"10333,2018-06-30 15:37:59,0.69"
12306,2018-12-25 18:56:13,11.64,"12306,2018-12-25 18:56:13,11.64"
7828,2017-11-21 20:02:48,0.5,"7828,2017-11-21 20:02:48,0.5"
16092,2019-08-03 16:26:50,7.68,"16092,2019-08-03 16:26:50,7.68"
12284,2019-01-18 01:48:05,14.02,"12284,2019-01-18 01:48:05,14.02"
13569,2019-04-18 16:50:41,3.6,"13569,2019-04-18 16:50:41,3.6"
9345,2018-03-23 08:35:32,1.03,"9345,2018-03-23 08:35:32,1.03"
14983,2019-06-28 19:49:33,4.39,"14983,2019-06-28 19:49:33,4.39"
7147,2017-10-04 20:09:15,6.0,"7147,2017-10-04 20:09:15,6.0"
11135,2018-11-08 16:11:23,10.19,"11135,2018-11-08 16:11:23,10.19"
2167,2016-04-15 08:46:04,2.34,"2167,2016-04-15 08:46:04,2.34"
15451,2019-07-17 15:22:10,1.98,"15451,2019-07-17 15:22:10,1.98"
11920,2018-11-30 15:49:29,1.11,"11920,2018-11-30 15:49:29,1.11"
5634,2017-04-11 03:33:14,1.27,"5634,2017-04-11 03:33:14,1.27"
9393,2018-06-07 03:57:23,0.96,"9393,2018-06-07 03:57:23,0.96"
3238,2016-08-10 00:02:20,2.33,"3238,2016-08-10 00:02:20,2.33"
1582,2016-01-31 10:56:33,3.71,"1582,2016-01-31 10:56:33,3.71"
5860,2017-05-29 13:41:06,3.08,"5860,2017-05-29 13:41:06,3.08"
4578,2016-11-21 00:27:14,15.61,"4578,2016-11-21 00:27:14,15.61"
13358,2019-03-29 12:25:29,0.53,"13358,2019-03-29 12:25:29,0.53"
10242,2018-07-07 03:59:31,7.42,"10242,2018-07-07 03:59:31,7.42"
15194,2019-07-06 04:38:20,12.57,"15194,2019-07-06 04:38:20,12.57"
8515,2018-01-20 10:33:53,6.02,"8515,2018-01-20 10:33:53,6.02"
12991,2019-02-01 06:52:10,9.86,"12991,2019-02-01 06:52:10,9.86"
4336,2016-11-06 12:04:34,1.55,"4336,2016-11-06 12:04:34,1.55"
8300,2018-02-07 11:30:03,6.15,"8300,2018-02-07 11:30:03,6.15"
15982,2019-08-02 00:33:39,10.94,"15982,2019-08-02 00:33:39,10.94"
4632,2016-12-04 16:07:14,1.72,"4632,2016-12-04 16:07:14,1.72"
10505,2018-09-11 22:06:54,1.96,"10505,2018-09-11 22:06:54,1.96"
9133,2018-04-15 17:23:07,9.84,"9133,2018-04-15 17:23:07,9.84"
4275,2016-11-01 13:41:18,10.54,"4275,2016-11-01 13:41:18,10.54"
14634,2019-06-13 03:11:59,13.15,"14634,2019-06-13 03:11:59,13.15"
9693,2018-05-22 19:52:45,8.02,"9693,2018-05-22 19:52:45,8.02"
9911,2018-07-31 01:57:05,1.53,"9911,2018-07-31 01:57:05,1.53"
14883,2019-06-15 08:56:59,14.66,"14883,2019-06-15 08:56:59,14.66"
3028,2016-06-19 23:29:45,1.67,"3028,2016-06-19 23:29:45,1.67"
11674,2018-11-27 22:47:57,4.22,"11674,2018-11-27 22:47:57,4.22"
9858,2018-04-04 05:36:13,0.94,"9858,2018-04-04 05:36:13,0.94"
8724,2018-02-21 03:40:36,8.13,"8724,2018-02-21 03:40:36,8.13"
4576,2017-01-03 05:20:08,11.96,"4576,2017-01-03 05:20:08,11.96"
12790,2019-02-20 23:37:21,9.15,"12790,2019-02-20 23:37:21,9.15"
12198,2019-01-08 08:25:55,0.56,"12198,2019-01-08 08:25:55,0.56"
3624,2016-09-18 14:38:15,13.72,"3624,2016-09-18 14:38:15,13.72"
4861,2017-02-27 01:36:01,5.15,"4861,2017-02-27 01:36:01,5.15"
7125,2018-01-09 03:34:22,12.97,"7125,2018-01-09 03:34:22,12.97"
15048,2019-07-01 07:29:09,2.51,"15048,2019-07-01 07:29:09,2.51"
6093,2017-06-24 07:15:05,6.41,"6093,2017-06-24 07:15:05,6.41"
2404,2016-04-02 23:37:13,10.39,"2404,2016-04-02 23:37:13,10.39"
7874,2017-12-02 14:53:04,1.81,"7874,2017-12-02 14:53:04,1.81"
5777,2017-04-17 21:18:15,0.51,"5777,2017-04-17 21:18:15,0.51"
11652,2018-10-26 17:46:34,0.51,"11652,2018-10-26 17:46:34,0.51"
3625,2016-09-03 03:48:53,1.49,"3625,2016-09-03 03:48:53,1.49"
11729,2018-12-11 04:32:47,1.49,"11729,2018-12-11 04:32:47,1.49"
7058,2017-08-04 09:47:04,12.23,"7058,2017-08-04 09:47:04,12.23"
12019,2019-01-06 18:05:17,12.72,"12019,2019-01-06 18:05:17,12.72"
8957,2018-03-31 22:12:15,8.62,"8957,2018-03-31 22:12:15,8.62"
14677,2019-06-13 21:26:19,4.48,"14677,2019-06-13 21:26:19,4.48"
15050,2019-06-25 06:42:46,6.84,"15050,2019-06-25 06:42:46,6.84"
15088,2019-06-25 20:10:17,9.88,"15088,2019-06-25 20:10:17,9.88"
8996,2018-05-26 15:48:52,15.46,"8996,2018-05-26 15:48:52,15.46"
11219,2018-10-26 10:45:56,6.49,"11219,2018-10-26 10:45:56,6.49"
4803,2017-01-03 05:26:16,17.55,"4803,2017-01-03 05:26:16,17.55"
7451,2017-11-14 02:42:09,4.02,"7451,2017-11-14 02:42:09,4.02"
6626,2017-07-24 15:33:45,6.6,"6626,2017-07-24 15:33:45,6.6"
15467,2019-07-19 03:47:56,5.59,"15467,2019-07-19 03:47:56,5.59"
14958,2019-06-26 11:08:12,7.3,"14958,2019-06-26 11:08:12,7.3"
10528,2018-08-27 19:15:50,0.6,"10528,2018-08-27 19:15:50,0.6"
7236,2017-11-12 19:53:32,7.14,"7236,2017-11-12 19:53:32,7.14"
7254,2017-10-18 23:39:39,1.14,"7254,2017-10-18 23:39:39,1.14"
7171,2017-10-14 03:32:31,12.94,"7171,2017-10-14 03:32:31,12.94"
14013,2019-05-11 04:13:07,0.83,"14013,2019-05-11 04:13:07,0.83"
14473,2019-05-22 11:12:38,4.05,"14473,2019-05-22 11:12:38,4.05"
15489,2019-07-12 03:49:47,14.67,"15489,2019-07-12 03:49:47,14.67"
5866,2017-05-18 10:44:47,13.11,"5866,2017-05-18 10:44:47,13.11"
14011,2019-04-28 00:21:52,3.42,"14011,2019-04-28 00:21:52,3.42"
8631,2018-02-10 05:32:42,4.48,"8631,2018-02-10 05:32:42,4.48"
14690,2019-05-26 16:23:20,3.89,"14690,2019-05-26 16:23:20,3.89"
5564,2017-05-15 03:06:30,2.38,"5564,2017-05-15 03:06:30,2.38"
10169,2018-07-20 21:53:15,3.36,"10169,2018-07-20 21:53:15,3.36"
10610,2018-08-20 14:19:13,1.54,"10610,2018-08-20 14:19:13,1.54"
13309,2019-04-01 21:06:41,1.4,"13309,2019-04-01 21:06:41,1.4"
8843,2018-02-26 01:08:23,1.59,"8843,2018-02-26 01:08:23,1.59"
8610,2018-02-15 20:41:11,1.24,"8610,2018-02-15 20:41:11,1.24"
3016,2016-07-17 21:11:13,7.13,"3016,2016-07-17 21:11:13,7.13"
5757,2017-05-07 21:26:00,1.05,"5757,2017-05-07 21:26:00,1.05"
14420,2019-06-07 00:40:26,13.15,"14420,2019-06-07 00:40:26,13.15"
9666,2018-06-08 16:43:12,12.72,"9666,2018-06-08 16:43:12,12.72"
15197,2019-07-09 12:41:53,5.29,"15197,2019-07-09 12:41:53,5.29"
14458,2019-06-11 08:09:17,4.28,"14458,2019-06-11 08:09:17,4.28"
8823,2018-02-23 14:50:56,2.4,"8823,2018-02-23 14:50:56,2.4"
9424,2018-03-17 08:43:10,0.93,"9424,2018-03-17 08:43:10,0.93"
5574,2017-05-16 02:18:10,1.91,"5574,2017-05-16 02:18:10,1.91"
2019,2016-03-22 04:54:58,10.25,"2019,2016-03-22 04:54:58,10.25"
8946,2018-03-06 05:42:52,15.34,"8946,2018-03-06 05:42:52,15.34"
16064,2019-08-03 02:45:57,12.14,"16064,2019-08-03 02:45:57,12.14"
9291,2018-04-29 14:48:15,4.6,"9291,2018-04-29 14:48:15,4.6"
9966,2018-06-04 12:40:29,2.42,"9966,2018-06-04 12:40:29,2.42"
15923,2019-07-31 10:00:36,1.29,"15923,2019-07-31 10:00:36,1.29"
8653,2018-02-05 17:41:28,4.78,"8653,2018-02-05 17:41:28,4.78"
7624,2017-10-16 13:34:43,3.82,"7624,2017-10-16 13:34:43,3.82"
15827,2019-07-29 21:10:11,2.23,"15827,2019-07-29 21:10:11,2.23"
10522,2018-09-02 19:36:02,14.51,"10522,2018-09-02 19:36:02,14.51"
8206,2018-02-20 11:39:20,9.49,"8206,2018-02-20 11:39:20,9.49"
14817,2019-06-19 10:20:10,10.34,"14817,2019-06-19 10:20:10,10.34"
8126,2017-12-20 23:23:20,14.43,"8126,2017-12-20 23:23:20,14.43"
13957,2019-04-28 21:39:26,7.32,"13957,2019-04-28 21:39:26,7.32"
15268,2019-07-13 16:40:22,10.69,"15268,2019-07-13 16:40:22,10.69"
13705,2019-05-03 05:02:30,5.63,"13705,2019-05-03 05:02:30,5.63"
7368,2017-10-03 00:28:40,4.07,"7368,2017-10-03 00:28:40,4.07"
13298,2019-03-25 04:52:38,3.63,"13298,2019-03-25 04:52:38,3.63"
11811,2018-11-24 12:38:51,16.89,"11811,2018-11-24 12:38:51,16.89"
10483,2018-08-30 04:09:43,9.92,"10483,2018-08-30 04:09:43,9.92"
7441,2017-11-14 13:20:23,8.24,"7441,2017-11-14 13:20:23,8.24"
6785,2017-09-01 20:03:08,0.76,"6785,2017-09-01 20:03:08,0.76"
10973,2018-09-08 02:12:08,6.53,"10973,2018-09-08 02:12:08,6.53"
13689,2019-04-26 20:05:33,12.73,"13689,2019-04-26 20:05:33,12.73"
11160,2018-09-18 09:31:29,1.77,"11160,2018-09-18 09:31:29,1.77"
14370,2019-05-16 15:12:00,1.18,"14370,2019-05-16 15:12:00,1.18"
11720,2018-10-28 13:14:29,12.59,"11720,2018-10-28 13:14:29,12.59"
8460,2018-04-16 19:58:39,3.13,"8460,2018-04-16 19:58:39,3.13"
13094,2019-03-16 21:12:33,2.89,"13094,2019-03-16 21:12:33,2.89"
13166,2019-02-19 20:03:10,4.82,"13166,2019-02-19 20:03:10,4.82"
9415,2018-05-23 14:34:47,1.72,"9415,2018-05-23 14:34:47,1.72"
13263,2019-02-22 12:09:56,5.11,"13263,2019-02-22 12:09:56,5.11"
13776,2019-05-05 03:03:53,13.47,"13776,2019-05-05 03:03:53,13.47"
12321,2018-12-29 22:11:12,4.69,"12321,2018-12-29 22:11:12,4.69"
12843,2019-02-28 11:45:25,5.99,"12843,2019-02-28 11:45:25,5.99"
9766,2018-05-22 18:08:38,3.94,"9766,2018-05-22 18:08:38,3.94"
13442,2019-04-06 22:45:53,8.83,"13442,2019-04-06 22:45:53,8.83"
13101,2019-03-01 18:18:18,6.21,"13101,2019-03-01 18:18:18,6.21"
15056,2019-07-07 05:25:13,0.87,"15056,2019-07-07 05:25:13,0.87"
11430,2018-10-02 07:58:46,3.18,"11430,2018-10-02 07:58:46,3.18"
10951,2018-09-22 01:55:06,3.82,"10951,2018-09-22 01:55:06,3.82"
8392,2018-02-26 05:01:50,4.7,"8392,2018-02-26 05:01:50,4.7"
8765,2018-04-16 11:54:05,8.45,"8765,2018-04-16 11:54:05,8.45"
6549,2017-08-25 01:56:19,1.13,"6549,2017-08-25 01:56:19,1.13"
2765,2016-05-28 21:53:49,5.32,"2765,2016-05-28 21:53:49,5.32"
11497,2018-12-10 13:51:24,0.57,"11497,2018-12-10 13:51:24,0.57"
8043,2018-01-23 03:25:26,13.25,"8043,2018-01-23 03:25:26,13.25"
11657,2018-11-01 07:17:45,14.06,"11657,2018-11-01 07:17:45,14.06"
9901,2018-05-09 23:17:29,5.06,"9901,2018-05-09 23:17:29,5.06"
7329,2017-08-27 10:19:34,13.07,"7329,2017-08-27 10:19:34,13.07"
8530,2018-02-10 21:25:59,9.62,"8530,2018-02-10 21:25:59,9.62"
13673,2019-04-07 08:25:57,13.29,"13673,2019-04-07 08:25:57,13.29"
11820,2018-12-01 04:56:22,5.7,"11820,2018-12-01 04:56:22,5.7"
9607,2018-06-06 08:41:21,7.46,"9607,2018-06-06 08:41:21,7.46"
14149,2019-04-29 21:44:12,0.9,"14149,2019-04-29 21:44:12,0.9"
6781,2017-09-16 08:55:54,0.83,"6781,2017-09-16 08:55:54,0.83"
5025,2017-03-14 22:04:54,11.99,"5025,2017-03-14 22:04:54,11.99"
15131,2019-06-30 17:52:30,0.56,"15131,2019-06-30 17:52:30,0.56"
12483,2019-01-19 18:42:00,3.11,"12483,2019-01-19 18:42:00,3.11"
7184,2017-08-28 10:04:22,5.62,"7184,2017-08-28 10:04:22,5.62"
14585,2019-06-09 16:19:43,5.62,"14585,2019-06-09 16:19:43,5.62"
6084,2017-07-15 01:40:42,4.51,"6084,2017-07-15 01:40:42,4.51"
15930,2019-07-31 06:07:39,1.11,"15930,2019-07-31 06:07:39,1.11"
3224,2016-08-14 03:12:57,2.9,"3224,2016-08-14 03:12:57,2.9"
13348,2019-03-12 12:27:53,3.11,"13348,2019-03-12 12:27:53,3.11"
7293,2017-11-03 14:22:24,6.41,"7293,2017-11-03 14:22:24,6.41"
3895,2016-09-30 03:03:56,7.88,"3895,2016-09-30 03:03:56,7.88"
8884,2018-05-29 10:08:49,9.13,"8884,2018-05-29 10:08:49,9.13"
7835,2017-10-23 11:44:54,4.42,"7835,2017-10-23 11:44:54,4.42"
4259,2016-11-09 02:30:57,3.04,"4259,2016-11-09 02:30:57,3.04"
666,2015-09-05 22:38:19,13.88,"666,2015-09-05 22:38:19,13.88"
5471,2017-03-20 18:38:40,6.81,"5471,2017-03-20 18:38:40,6.81"
13430,2019-04-13 01:45:07,5.71,"13430,2019-04-13 01:45:07,5.71"
13736,2019-04-30 16:28:51,5.56,"13736,2019-04-30 16:28:51,5.56"
12203,2019-01-15 13:14:53,13.48,"12203,2019-01-15 13:14:53,13.48"
6129,2017-08-07 23:06:56,0.96,"6129,2017-08-07 23:06:56,0.96"
7363,2017-09-15 03:50:00,7.39,"7363,2017-09-15 03:50:00,7.39"
4858,2017-02-20 05:10:30,14.46,"4858,2017-02-20 05:10:30,14.46"
14977,2019-06-18 06:59:37,3.63,"14977,2019-06-18 06:59:37,3.63"
6517,2017-08-01 17:39:53,4.12,"6517,2017-08-01 17:39:53,4.12"
9637,2018-06-01 22:33:37,5.51,"9637,2018-06-01 22:33:37,5.51"
11196,2018-10-30 16:34:02,0.69,"11196,2018-10-30 16:34:02,0.69"
15491,2019-07-20 17:58:37,4.35,"15491,2019-07-20 17:58:37,4.35"
10691,2018-08-07 07:23:53,3.11,"10691,2018-08-07 07:23:53,3.11"
10634,2018-10-04 01:25:34,8.86,"10634,2018-10-04 01:25:34,8.86"
13661,2019-04-30 21:08:21,11.26,"13661,2019-04-30 21:08:21,11.26"
10162,2018-08-06 03:01:53,1.24,"10162,2018-08-06 03:01:53,1.24"
15862,2019-07-29 17:19:02,2.05,"15862,2019-07-29 17:19:02,2.05"
14430,2019-05-16 20:14:53,5.88,"14430,2019-05-16 20:14:53,5.88"
4739,2017-01-11 18:12:22,2.91,"4739,2017-01-11 18:12:22,2.91"
8628,2018-02-11 14:14:18,3.99,"8628,2018-02-11 14:14:18,3.99"
5368,2017-03-29 00:22:41,4.02,"5368,2017-03-29 00:22:41,4.02"
11400,2018-10-09 21:52:34,10.01,"11400,2018-10-09 21:52:34,10.01"
8478,2018-03-16 14:08:41,1.9,"8478,2018-03-16 14:08:41,1.9"
14363,2019-05-18 08:12:37,2.79,"14363,2019-05-18 08:12:37,2.79"
5586,2017-03-22 18:16:13,1.31,"5586,2017-03-22 18:16:13,1.31"
14749,2019-06-16 17:02:46,12.96,"14749,2019-06-16 17:02:46,12.96"
6672,2017-10-25 02:36:42,7.55,"6672,2017-10-25 02:36:42,7.55"
7003,2017-08-01 12:09:24,2.6,"7003,2017-08-01 12:09:24,2.6"
7212,2017-10-27 00:09:28,3.59,"7212,2017-10-27 00:09:28,3.59"
12573,2019-02-24 02:38:33,0.74,"12573,2019-02-24 02:38:33,0.74"
6683,2017-07-28 13:30:08,10.13,"6683,2017-07-28 13:30:08,10.13"
11450,2018-10-12 11:08:39,2.2,"11450,2018-10-12 11:08:39,2.2"
4399,2016-12-07 14:16:39,15.08,"4399,2016-12-07 14:16:39,15.08"
7494,2017-09-19 06:37:20,6.06,"7494,2017-09-19 06:37:20,6.06"
8775,2018-03-14 23:30:30,0.5,"8775,2018-03-14 23:30:30,0.5"
9435,2018-05-22 03:09:26,8.96,"9435,2018-05-22 03:09:26,8.96"
2924,2016-06-17 08:57:07,11.67,"2924,2016-06-17 08:57:07,11.67"
14545,2019-06-07 22:57:22,9.15,"14545,2019-06-07 22:57:22,9.15"
10956,2018-08-01 21:54:57,5.68,"10956,2018-08-01 21:54:57,5.68"
