brand_name,model_name,os,phone_info
ZTE,Galaxy S21 8/128GB Phantom Grey (SM-G991BZADSEK),Android,"ZTE,Galaxy S21 8/128GB Phantom Grey (SM-G991BZADSEK),Android"
ZTE,BV9900 Pro 8/128GB Gray,Android,"ZTE,BV9900 Pro 8/128GB Gray,Android"
Samsung,Galaxy Note 10 SM-N9700 8/256GB White,Android,"Samsung,Galaxy Note 10 SM-N9700 8/256GB White,Android"
Xiaomi,S62 Pro,Android,"Xiaomi,S62 Pro,Android"
Vernee,Y5 2019 2/16GB Black (51093SHA),Android,"Vernee,Y5 2019 2/16GB Black (51093SHA),Android"
HUAWEI,iPhone 5C 8GB (White),Android,"HUAWEI,iPhone 5C 8GB (White),Android"
Xiaomi,Galaxy Note 9 N960 6/128GB Metallic Copper,Android,"Xiaomi,Galaxy Note 9 N960 6/128GB Metallic Copper,Android"
Apple,Sense 55S 16GB Black,iOS,"Apple,Sense 55S 16GB Black,iOS"
Apple,X50 8/128GB Graze Black,Android,"Apple,X50 8/128GB Graze Black,Android"
Motorola,Redmi 7 4/64GB Blue,Android,"Motorola,Redmi 7 4/64GB Blue,Android"
Nokia,16 6/64GB Black,Android,"Nokia,16 6/64GB Black,Android"
Sony,iPhone 12 Pro 512GB Pacific Blue (MGMX3/MGM43),Android,"Sony,iPhone 12 Pro 512GB Pacific Blue (MGMX3/MGM43),Android"
DOOGEE,Galaxy Note 10 SM-N9700 8/256GB Black (SM-N9700ZKD),Android,"DOOGEE,Galaxy Note 10 SM-N9700 8/256GB Black (SM-N9700ZKD),Android"
Samsung,Redmi 9A 2/32GB Granite Gray,Android,"Samsung,Redmi 9A 2/32GB Granite Gray,Android"
OnePlus,3.4 3/64GB Charcoal,Android,"OnePlus,3.4 3/64GB Charcoal,Android"
Lenovo,Galaxy A50 2019 SM-A505F 6/128GB Blue (SM-A505FZBQ),Android,"Lenovo,Galaxy A50 2019 SM-A505F 6/128GB Blue (SM-A505FZBQ),Android"
Samsung,X Screen 16GB Single K500n White,Android,"Samsung,X Screen 16GB Single K500n White,Android"
Oukitel,Note 8P 2/16GB Black,Android,"Oukitel,Note 8P 2/16GB Black,Android"
Nokia,6 64GB Silver,Android,"Nokia,6 64GB Silver,Android"
OPPO,K9 4/64 Black,Android,"OPPO,K9 4/64 Black,Android"
Apple,iPhone 6s Plus 16GB Space Gray (MKU12),iOS,"Apple,iPhone 6s Plus 16GB Space Gray (MKU12),iOS"
realme,BV4900 3/32GB Black,iOS,"realme,BV4900 3/32GB Black,iOS"
realme,A60 Pro 3/16GB Black,Android,"realme,A60 Pro 3/16GB Black,Android"
Samsung,Galaxy Note 9 N960 8/512GB Midnight Black,Android,"Samsung,Galaxy Note 9 N960 8/512GB Midnight Black,Android"
Samsung,Core 50 16GB Red,Android,"Samsung,Core 50 16GB Red,Android"
Honor,5 6/64GB Black,Android,"Honor,5 6/64GB Black,Android"
Samsung,M6T 3/32GB Blue,Android,"Samsung,M6T 3/32GB Blue,Android"
Samsung,Note 20 Pro 6/128GB Black,Android,"Samsung,Note 20 Pro 6/128GB Black,Android"
Xiaomi,Galaxy S7 G930F 32GB (Black),Android,"Xiaomi,Galaxy S7 G930F 32GB (Black),Android"
Motorola,Surface Duo 6GB/256GB (TGM-00001),Android,"Motorola,Surface Duo 6GB/256GB (TGM-00001),Android"
Sony,X90 1/16GB Blue,Android,"Sony,X90 1/16GB Blue,Android"
OPPO,Blade A7 2020 2/32GB Gradient,Android,"OPPO,Blade A7 2020 2/32GB Gradient,Android"
Meizu,3X 5048Y Black (5048Y-2AALWE12),Android,"Meizu,3X 5048Y Black (5048Y-2AALWE12),Android"
Tecno,D858 G3 Dual (Metallic Black),Android,"Tecno,D858 G3 Dual (Metallic Black),Android"
Motorola,Armor X7 2/16GB Orange,Android,"Motorola,Armor X7 2/16GB Orange,Android"
Apple,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android,"Apple,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android"
Xiaomi,Galaxy M21 4/64GB Black (SM-M215FZKU),Android,"Xiaomi,Galaxy M21 4/64GB Black (SM-M215FZKU),Android"
Samsung,10 Lite 4/64GB Black,Android,"Samsung,10 Lite 4/64GB Black,Android"
Xiaomi,Redmi Note 8 Pro 6/64GB Green,Android,"Xiaomi,Redmi Note 8 Pro 6/64GB Green,Android"
Apple,iPhone XS 64GB Space Gray (MT9E2),KAIOS,"Apple,iPhone XS 64GB Space Gray (MT9E2),KAIOS"
realme,BL5500 Lite 2/16GB Dual Sim Gold,Android,"realme,BL5500 Lite 2/16GB Dual Sim Gold,Android"
Xiaomi,16 6/128GB Black,Android,"Xiaomi,16 6/128GB Black,Android"
Xiaomi,Galaxy A02s 3/32GB Blue (SM-A025FZBE),Android,"Xiaomi,Galaxy A02s 3/32GB Blue (SM-A025FZBE),Android"
Xiaomi,Mi Note 10 Lite 6/64GB Purple,Android,"Xiaomi,Mi Note 10 Lite 6/64GB Purple,Android"
2E,K13 4/64GB Pro Black,Android,"2E,K13 4/64GB Pro Black,Android"
Apple,iPhone 11 Pro 512GB Dual Sim Silver (MWDK2),iOS,"Apple,iPhone 11 Pro 512GB Dual Sim Silver (MWDK2),iOS"
Xiaomi,Galaxy A51 SM-A515F 2020 8/128GB Blue,Android,"Xiaomi,Galaxy A51 SM-A515F 2020 8/128GB Blue,Android"
Samsung,iPhone 5C 8GB (White),Android,"Samsung,iPhone 5C 8GB (White),Android"
ZTE,Hammer Energy Black,Android,"ZTE,Hammer Energy Black,Android"
Blackview,Nord 12/256GB Gray Onyx,Android,"Blackview,Nord 12/256GB Gray Onyx,Android"
OnePlus,C9 Pro 3/32GB Black,Android,"OnePlus,C9 Pro 3/32GB Black,Android"
HUAWEI,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android,"HUAWEI,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android"
Apple,iPhone 7 Plus 256GB Rose Gold (MN502),iOS,"Apple,iPhone 7 Plus 256GB Rose Gold (MN502),iOS"
Samsung,A9 4/64GB Black,iOS,"Samsung,A9 4/64GB Black,iOS"
Samsung,Nord N10 5G 6/128GB Midnight Ice,Android,"Samsung,Nord N10 5G 6/128GB Midnight Ice,Android"
Cubot,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),Android,"Cubot,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),Android"
OnePlus,5 Pro 8/128GB Green,Android,"OnePlus,5 Pro 8/128GB Green,Android"
Ulefone,Moto G6 Play XT1922-5 Dual Sim 32GB Indigo Blue,Android,"Ulefone,Moto G6 Play XT1922-5 Dual Sim 32GB Indigo Blue,Android"
Apple,iPhone SE 2020 128GB Black (MXD02/MXCW2),Android,"Apple,iPhone SE 2020 128GB Black (MXD02/MXCW2),Android"
Samsung,P30 Lite 6/256GB Peacock Blue,Android,"Samsung,P30 Lite 6/256GB Peacock Blue,Android"
vivo,Redmi K30 8/256GB Red,iOS,"vivo,Redmi K30 8/256GB Red,iOS"
Meizu,3 Pro 6/128GB Nitro Blue,Android,"Meizu,3 Pro 6/128GB Nitro Blue,Android"
Bluboo,Galaxy M10 SM-M105F 3/32GB Black,Android,"Bluboo,Galaxy M10 SM-M105F 3/32GB Black,Android"
Samsung,Galaxy S21 Ultra 12/128GB Phantom Black (SM-G998BZKDSEK),Android,"Samsung,Galaxy S21 Ultra 12/128GB Phantom Black (SM-G998BZKDSEK),Android"
Motorola,Redmi K30 6/128GB Purple,Android,"Motorola,Redmi K30 6/128GB Purple,Android"
Apple,Xperia XZ Dual F8332 (Black),Android,"Apple,Xperia XZ Dual F8332 (Black),Android"
Tecno,Galaxy S21+ 8/256GB Phantom Black (SM-G996BZKGSEK),Android,"Tecno,Galaxy S21+ 8/256GB Phantom Black (SM-G996BZKGSEK),Android"
Apple,iPhone 6 128GB (Gold),Android,"Apple,iPhone 6 128GB (Gold),Android"
Tecno,Note 8P 2/16GB Black,Android,"Tecno,Note 8P 2/16GB Black,Android"
Lenovo,A12 3/32GB Black,Android,"Lenovo,A12 3/32GB Black,Android"
Samsung,Redmi Note 8 6/64GB White,Android,"Samsung,Redmi Note 8 6/64GB White,Android"
vivo,iPhone 11 64GB Dual Sim White (MWN12),Android,"vivo,iPhone 11 64GB Dual Sim White (MWN12),Android"
LG,X50 Pro 5G 8/256GB Rust Red,Android,"LG,X50 Pro 5G 8/256GB Rust Red,Android"
Xiaomi,3X 5048Y Black (5048Y-2AALWE12),Android,"Xiaomi,3X 5048Y Black (5048Y-2AALWE12),Android"
Xiaomi,Smart Ultra Dark Gray,Android,"Xiaomi,Smart Ultra Dark Gray,Android"
Motorola,V20 8/128GB Midnight Jazz,Android,"Motorola,V20 8/128GB Midnight Jazz,Android"
Archos,A30 2/16GB Black,Android,"Archos,A30 2/16GB Black,Android"
Xiaomi,Mi 10T Lite 6/64GB Pearl Gray,Android,"Xiaomi,Mi 10T Lite 6/64GB Pearl Gray,Android"
Samsung,iPhone 12 Pro Max 128GB Graphite (MGD73),Android,"Samsung,iPhone 12 Pro Max 128GB Graphite (MGD73),Android"
Apple,T3 Pro 3/16GB Black,Android,"Apple,T3 Pro 3/16GB Black,Android"
ZTE,Moto Z3 Play 4/64GB Deep Indgo,iOS,"ZTE,Moto Z3 Play 4/64GB Deep Indgo,iOS"
Apple,X90 1/16GB Blue,Android,"Apple,X90 1/16GB Blue,Android"
realme,Blade L210 1/32GB Blue,Android,"realme,Blade L210 1/32GB Blue,Android"
Sigma mobile,iPhone 11 64GB Dual Sim White (MWN12),Android,"Sigma mobile,iPhone 11 64GB Dual Sim White (MWN12),Android"
Samsung,BV6900 4/64GB Black,Android,"Samsung,BV6900 4/64GB Black,Android"
realme,9 4/64GB Dual Blue,Android,"realme,9 4/64GB Dual Blue,Android"
Cubot,Pop 4 Pro BC3 1/16GB Cosmic Shine,Android,"Cubot,Pop 4 Pro BC3 1/16GB Cosmic Shine,Android"
Sony,WP2 4/64GB Black,iOS,"Sony,WP2 4/64GB Black,iOS"
realme,K13 4/64GB Black,Android,"realme,K13 4/64GB Black,Android"
LG,Galaxy Fold 5G SM-F907B 12/512GB Black,Android,"LG,Galaxy Fold 5G SM-F907B 12/512GB Black,Android"
Apple,iPhone XS 64GB Space Gray (MT9E2),iOS,"Apple,iPhone XS 64GB Space Gray (MT9E2),iOS"
Xiaomi,Pixel 2 XL 64GB Just Black,iOS,"Xiaomi,Pixel 2 XL 64GB Just Black,iOS"
Sony,Xperia C5 Ultra Dual E5533 (Black),Android,"Sony,Xperia C5 Ultra Dual E5533 (Black),Android"
Apple,X95 2/16GB Black,Android,"Apple,X95 2/16GB Black,Android"
Samsung,Y30 4/64GB Black,iOS,"Samsung,Y30 4/64GB Black,iOS"
AGM,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android,"AGM,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android"
Oukitel,Blade L8 1/16GB Black,Android,"Oukitel,Blade L8 1/16GB Black,Android"
OPPO,16X 6/128GB Dual Purple,Android,"OPPO,16X 6/128GB Dual Purple,Android"
Apple,S40 Lite 2/16GB Black,Android,"Apple,S40 Lite 2/16GB Black,Android"
Samsung,Power 6 4/64GB Black,Android,"Samsung,Power 6 4/64GB Black,Android"
Apple,iPhone 11 64GB Dual Sim White (MWN12),Android,"Apple,iPhone 11 64GB Dual Sim White (MWN12),Android"
Xiaomi,Redmi 6 Pro 4/64GB Black,Android,"Xiaomi,Redmi 6 Pro 4/64GB Black,Android"
Motorola,M10 2/32GB Black,Android,"Motorola,M10 2/32GB Black,Android"
ZTE,Galaxy Z Flip 5G SM-F707 8/256GB Mystic Bronze,Android,"ZTE,Galaxy Z Flip 5G SM-F707 8/256GB Mystic Bronze,Android"
Motorola,P40 8/128GB Black (51095EHY),Android,"Motorola,P40 8/128GB Black (51095EHY),Android"
ZTE,D6 Pro 2/16GB Black,Android,"ZTE,D6 Pro 2/16GB Black,Android"
Samsung,X-treme PQ36 Orange,Android,"Samsung,X-treme PQ36 Orange,Android"
Samsung,Redmi Note 5 3/32GB Gold,Android,"Samsung,Redmi Note 5 3/32GB Gold,Android"
Motorola,Galaxy Note 9 N960 8/512GB Lavender Purple,Android,"Motorola,Galaxy Note 9 N960 8/512GB Lavender Purple,Android"
vivo,Redmi Note 9 3/64GB Grey (no NFC),Android,"vivo,Redmi Note 9 3/64GB Grey (no NFC),Android"
Samsung,Redmi Note 6 Pro 4/64GB Blue,Android,"Samsung,Redmi Note 6 Pro 4/64GB Blue,Android"
Ulefone,Pixel 3 4/128GB Just Black,Android,"Ulefone,Pixel 3 4/128GB Just Black,Android"
HUAWEI,Xperia Z5 Premium E6853 (Black),Android,"HUAWEI,Xperia Z5 Premium E6853 (Black),Android"
Google,Y6 Pro (Gold),Android,"Google,Y6 Pro (Gold),Android"
Apple,iPhone X 64GB Space Gray (MQAC2),iOS,"Apple,iPhone X 64GB Space Gray (MQAC2),iOS"
ALCATEL,10 Lite 3/32GB Blue,Android,"ALCATEL,10 Lite 3/32GB Blue,Android"
Motorola,Mi 10T Pro 8/128GB Cosmic Black,Android,"Motorola,Mi 10T Pro 8/128GB Cosmic Black,Android"
Nokia,6 Pro 8/128GB Blue,Android,"Nokia,6 Pro 8/128GB Blue,Android"
Motorola,WP2 4/64GB Black,Android,"Motorola,WP2 4/64GB Black,Android"
ZTE,Galaxy S10 Lite SM-G770 8/128GB Black,iOS,"ZTE,Galaxy S10 Lite SM-G770 8/128GB Black,iOS"
Samsung,G8s ThinQ 6/128GB White,Android,"Samsung,G8s ThinQ 6/128GB White,Android"
CAT,X-treme PQ24 Black/Orange,Android,"CAT,X-treme PQ24 Black/Orange,Android"
Blackview,C30 8/128GB Black,Android,"Blackview,C30 8/128GB Black,Android"
Oukitel,Galaxy S20+ 5G SM-G986F-DS 12/128GB Black,Android,"Oukitel,Galaxy S20+ 5G SM-G986F-DS 12/128GB Black,Android"
2E,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),iOS,"2E,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),iOS"
HUAWEI,Mix 2 M2 4/64GB Black,Android,"HUAWEI,Mix 2 M2 4/64GB Black,Android"
realme,Moto Z2 Force 6/64GB Black (PA900007UA),Android,"realme,Moto Z2 Force 6/64GB Black (PA900007UA),Android"
OnePlus,2.2 2/16GB Black,Android,"OnePlus,2.2 2/16GB Black,Android"
Cubot,Mi Note 10 Lite 6/64GB Purple,iOS,"Cubot,Mi Note 10 Lite 6/64GB Purple,iOS"
Ulefone,5 Pro 8/128GB Green,Android,"Ulefone,5 Pro 8/128GB Green,Android"
Blackview,A12 4/64GB Blue,Android,"Blackview,A12 4/64GB Blue,Android"
Samsung,Redmi 10x 4G 4/128GB Blue,Android,"Samsung,Redmi 10x 4G 4/128GB Blue,Android"
HUAWEI,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android,"HUAWEI,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android"
Cubot,B505 Unit 4G Dual Sim Black,Android,"Cubot,B505 Unit 4G Dual Sim Black,Android"
ZTE,Blade 20 Smart 4/128GB Gradient Green,Android,"ZTE,Blade 20 Smart 4/128GB Gradient Green,Android"
Apple,Y6p 3/64GB Midnight Black (51095KYP),Android,"Apple,Y6p 3/64GB Midnight Black (51095KYP),Android"
OnePlus,8 8/128GB Onyx Black,Android,"OnePlus,8 8/128GB Onyx Black,Android"
Apple,iPhone 11 128GB Black (MWLE2),Android,"Apple,iPhone 11 128GB Black (MWLE2),Android"
DOOGEE,Moto G5 2/16GB Gold (PA610071UA),iOS,"DOOGEE,Moto G5 2/16GB Gold (PA610071UA),iOS"
Samsung,One Power XT1942-1 4/64GB Dual Sim Black,Android,"Samsung,One Power XT1942-1 4/64GB Dual Sim Black,Android"
Xiaomi,A9 4/32GB Black,iOS,"Xiaomi,A9 4/32GB Black,iOS"
OnePlus,C18 Pro 4/64GB Purple,Android,"OnePlus,C18 Pro 4/64GB Purple,Android"
Samsung,POP 2F B1F 1/16GB Midnight Black (4895180746659),Android,"Samsung,POP 2F B1F 1/16GB Midnight Black (4895180746659),Android"
Xiaomi,E6S 4/64 GB Meteor Grey (PAJE0031RS),Android,"Xiaomi,E6S 4/64 GB Meteor Grey (PAJE0031RS),Android"
ZTE,Armor X5 3/32GB Red (6937748733256),Android,"ZTE,Armor X5 3/32GB Red (6937748733256),Android"
Samsung,Redmi 8A 4/64GB Black,Android,"Samsung,Redmi 8A 4/64GB Black,Android"
Xiaomi,BV5100 4/128GB Green,Android,"Xiaomi,BV5100 4/128GB Green,Android"
2E,Galaxy A8+ 2018 32GB Gold (SM-A730FZDD),Android,"2E,Galaxy A8+ 2018 32GB Gold (SM-A730FZDD),Android"
Sigma mobile,X-treme PQ52 Black-Orange,Android,"Sigma mobile,X-treme PQ52 Black-Orange,Android"
Bravis,G8 Power Lite 4/64GB Royal Blue (PAJC0017RS),Android,"Bravis,G8 Power Lite 4/64GB Royal Blue (PAJC0017RS),Android"
Xiaomi,Galaxy A11 2/32GB Black (SM-A115FZKN),Android,"Xiaomi,Galaxy A11 2/32GB Black (SM-A115FZKN),Android"
Xiaomi,C3 3/64GB Blue,Android,"Xiaomi,C3 3/64GB Blue,Android"
LG,S5 Pro 6/64GB Black,Android,"LG,S5 Pro 6/64GB Black,Android"
Motorola,Galaxy S8+ 64GB Black (SM-G955FZKD),Android,"Motorola,Galaxy S8+ 64GB Black (SM-G955FZKD),Android"
Apple,Redmi 4x 2/16GB Black,Android,"Apple,Redmi 4x 2/16GB Black,Android"
Motorola,BV9600E 4/128GB Grey,Android,"Motorola,BV9600E 4/128GB Grey,Android"
Sony,iPhone 11 Pro 256GB Midnight Green (MWCQ2),Android,"Sony,iPhone 11 Pro 256GB Midnight Green (MWCQ2),Android"
Tecno,S96 Pro 8/128GB Green,Android,"Tecno,S96 Pro 8/128GB Green,Android"
Samsung,Power 6 4/64GB Red,Android,"Samsung,Power 6 4/64GB Red,Android"
Sony,U 6/128GB Black,Android,"Sony,U 6/128GB Black,Android"
Motorola,H990 V20 Dual 64GB (Black),Android,"Motorola,H990 V20 Dual 64GB (Black),Android"
HUAWEI,Galaxy Fold 12/256GB Black,Android,"HUAWEI,Galaxy Fold 12/256GB Black,Android"
Samsung,Galaxy J6 2018 2/32GB Gold (SM-J600FZDD),Android,"Samsung,Galaxy J6 2018 2/32GB Gold (SM-J600FZDD),Android"
realme,5.3 4/64GB Charcoal,Android,"realme,5.3 4/64GB Charcoal,Android"
Meizu,Aquos D10 4/64GB Black,Android,"Meizu,Aquos D10 4/64GB Black,Android"
Nokia,Armor 10 5G 8/128GB Black,Android,"Nokia,Armor 10 5G 8/128GB Black,Android"
Samsung,Redmi Note 9 Pro 4/64GB Interstellar Grey,Android,"Samsung,Redmi Note 9 Pro 4/64GB Interstellar Grey,Android"
OPPO,A52 4/64GB Twilight Black,Android,"OPPO,A52 4/64GB Twilight Black,Android"
HTC,Poco M3 4/64GB Black,Android,"HTC,Poco M3 4/64GB Black,Android"
Xiaomi,Galaxy A12 SM-A125F 3/32GB Black (SM-A125FZKUSEK),Android,"Xiaomi,Galaxy A12 SM-A125F 3/32GB Black (SM-A125FZKUSEK),Android"
Samsung,iPhone 11 128GB Slim Box Black (MHDH3),Android,"Samsung,iPhone 11 128GB Slim Box Black (MHDH3),Android"
Apple,Sense 55DC 16GB Black,Android,"Apple,Sense 55DC 16GB Black,Android"
ASUS,iPhone 11 Pro Max 64GB Dual Sim Space Gray (MWEV2),Android,"ASUS,iPhone 11 Pro Max 64GB Dual Sim Space Gray (MWEV2),Android"
Samsung,A80 2/16GB Red,Android,"Samsung,A80 2/16GB Red,Android"
ZTE,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android,"ZTE,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android"
Apple,Y6 Pro (Gold),Android,"Apple,Y6 Pro (Gold),Android"
Oukitel,Redmi 9 4/128GB Green (no NFC),Android,"Oukitel,Redmi 9 4/128GB Green (no NFC),Android"
Samsung,G8X ThinQ 6/128GB Aurora Black,Android,"Samsung,G8X ThinQ 6/128GB Aurora Black,Android"
vivo,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android,"vivo,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android"
OnePlus,Armor 8 4/64GB Black (6937748733744),Android,"OnePlus,Armor 8 4/64GB Black (6937748733744),Android"
Honor,G8X ThinQ 6/128GB Aurora Black,Android,"Honor,G8X ThinQ 6/128GB Aurora Black,Android"
Vodafone,S1 Black,Android,"Vodafone,S1 Black,Android"
Samsung,iPhone XR 64GB Slim Box Black (MH6M3),iOS,"Samsung,iPhone XR 64GB Slim Box Black (MH6M3),iOS"
BlackBerry,G6 64GB Black (LGH870DS.ACISBK),iOS,"BlackBerry,G6 64GB Black (LGH870DS.ACISBK),iOS"
Samsung,Pixel 3a XL 4/64GB Just Black,Android,"Samsung,Pixel 3a XL 4/64GB Just Black,Android"
Samsung,Galaxy A12 SM-A125F 3/32GB Black (SM-A125FZKUSEK),Android,"Samsung,Galaxy A12 SM-A125F 3/32GB Black (SM-A125FZKUSEK),Android"
Samsung,Redmi Note 8 Pro 6/128GB Green,Android,"Samsung,Redmi Note 8 Pro 6/128GB Green,Android"
Blackview,BV8000 Pro Lion Gold,Android,"Blackview,BV8000 Pro Lion Gold,Android"
Sony,X-treme PQ24 Black,Android,"Sony,X-treme PQ24 Black,Android"
OPPO,Edge 5G 6/128GB Dual Black (XT2063-3),Android,"OPPO,Edge 5G 6/128GB Dual Black (XT2063-3),Android"
Xiaomi,Note 7P 3/32GB Twilight,Android,"Xiaomi,Note 7P 3/32GB Twilight,Android"
Meizu,Galaxy S20 FE SM-G780F 6/256GB Cloud Navy,Android,"Meizu,Galaxy S20 FE SM-G780F 6/256GB Cloud Navy,Android"
Xiaomi,Lumia 925 (White),Android,"Xiaomi,Lumia 925 (White),Android"
Samsung,K12 6/64 Black,Android,"Samsung,K12 6/64 Black,Android"
HUAWEI,X3 8/64GB Black,Android,"HUAWEI,X3 8/64GB Black,Android"
Samsung,WP6 4/128GB Black,Android,"Samsung,WP6 4/128GB Black,Android"
OPPO,15 4/128GB Black,Android,"OPPO,15 4/128GB Black,Android"
Apple,iPhone 12 Pro 128GB Dual Sim Pacific Blue (MGLD3),Android,"Apple,iPhone 12 Pro 128GB Dual Sim Pacific Blue (MGLD3),Android"
Sony,Galaxy S20 FE SM-G780F 6/128GB Blue (SM-G780FZBD),Android,"Sony,Galaxy S20 FE SM-G780F 6/128GB Blue (SM-G780FZBD),Android"
Apple,Xperia 5 J9210 6/128GB Black,Android,"Apple,Xperia 5 J9210 6/128GB Black,Android"
Samsung,Moto X (2nd. Gen) (Black) 16GB,Android,"Samsung,Moto X (2nd. Gen) (Black) 16GB,Android"
ZTE,Mi Max 2 4/64GB Black,Android,"ZTE,Mi Max 2 4/64GB Black,Android"
LG,Galaxy S9+ SM-G965 DS 128GB Grey,Android,"LG,Galaxy S9+ SM-G965 DS 128GB Grey,Android"
AGM,Bison 6/128GB Red,Android,"AGM,Bison 6/128GB Red,Android"
Samsung,Pixel 128GB (Quite Black),Android,"Samsung,Pixel 128GB (Quite Black),Android"
Motorola,Galaxy S20 FE 5G SM-G7810 Dual 8/256GB Cloud Navy,Android,"Motorola,Galaxy S20 FE 5G SM-G7810 Dual 8/256GB Cloud Navy,Android"
Blackview,C21 4/64GB Black,Android,"Blackview,C21 4/64GB Black,Android"
Motorola,X-treme PQ53 Black,Android,"Motorola,X-treme PQ53 Black,Android"
Ulefone,E6S 4/64 GB Meteor Grey (PAJE0031RS),Android,"Ulefone,E6S 4/64 GB Meteor Grey (PAJE0031RS),Android"
Meizu,Galaxy S20+ LTE SM-G985 Dual 8/128GB Black (SM-G985FZKD),Android,"Meizu,Galaxy S20+ LTE SM-G985 Dual 8/128GB Black (SM-G985FZKD),Android"
Oukitel,Moto Z 32GB White/Gold (SM4389AD1U1),iOS,"Oukitel,Moto Z 32GB White/Gold (SM4389AD1U1),iOS"
Samsung,Smart Ultra Dark Gray,Android,"Samsung,Smart Ultra Dark Gray,Android"
Apple,Galaxy A51 SM-A515F 6/128GB Metallic Silver (SM-A515FMSW),Android,"Apple,Galaxy A51 SM-A515F 6/128GB Metallic Silver (SM-A515FMSW),Android"
Motorola,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android,"Motorola,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android"
Xiaomi,E7 Plus 4/64GB Misty Blue (PAKX0008RS),Android,"Xiaomi,E7 Plus 4/64GB Misty Blue (PAKX0008RS),Android"
ASUS,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android,"ASUS,iPhone 11 Pro Max 512GB Space Gray (MWH82),Android"
Xiaomi,Reno2 Z 8/128GB Black,Android,"Xiaomi,Reno2 Z 8/128GB Black,Android"
Apple,Poco M3 4/128GB Black,Android,"Apple,Poco M3 4/128GB Black,Android"
OnePlus,G925F Galaxy S6 Edge 32GB (White Pearl),Android,"OnePlus,G925F Galaxy S6 Edge 32GB (White Pearl),Android"
HTC,X50 Pro 5G 8/256GB Rust Red,Android,"HTC,X50 Pro 5G 8/256GB Rust Red,Android"
OPPO,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android,"OPPO,Galaxy A50s SM-A5070 6/128GB Prism Crush Green,Android"
Samsung,Galaxy S21 8/256GB Phantom Grey (SM-G991BZAGSEK),Android,"Samsung,Galaxy S21 8/256GB Phantom Grey (SM-G991BZAGSEK),Android"
Samsung,V9 6/64GB Red,Android,"Samsung,V9 6/64GB Red,Android"
Sony,Moto G7 Power XT1955-4 4/64GB Ceramic Black,Android,"Sony,Moto G7 Power XT1955-4 4/64GB Ceramic Black,Android"
HTC,One Action 4/128GB XT2013-2 White,Android,"HTC,One Action 4/128GB XT2013-2 White,Android"
Google,Moto Z3 Play 4/64GB Deep Indgo,Android,"Google,Moto Z3 Play 4/64GB Deep Indgo,Android"
OPPO,Blade A5 2/32GB Blue,Android,"OPPO,Blade A5 2/32GB Blue,Android"
Cubot,X60L Matte Black (6924351653118),Android,"Cubot,X60L Matte Black (6924351653118),Android"
OnePlus,Galaxy A8+ 2018 4/64GB Orchid Gray,Android,"OnePlus,Galaxy A8+ 2018 4/64GB Orchid Gray,Android"
ZTE,BV9900 8/256GB Black,Android,"ZTE,BV9900 8/256GB Black,Android"
Apple,Xperia C5 Ultra Dual E5533 (Black),Android,"Apple,Xperia C5 Ultra Dual E5533 (Black),Android"
OPPO,K12 6/64 Black,Android,"OPPO,K12 6/64 Black,Android"
Xiaomi,Y9 Plus 4/64GB Blue,Android,"Xiaomi,Y9 Plus 4/64GB Blue,Android"
HUAWEI,Redmi Note 9 Pro 4/64GB Interstellar Grey,Android,"HUAWEI,Redmi Note 9 Pro 4/64GB Interstellar Grey,Android"
Apple,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android,"Apple,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),Android"
realme,Redmi Note 8 Pro 8/128GB White,Android,"realme,Redmi Note 8 Pro 8/128GB White,Android"
Apple,iPhone 12 Pro Max 512GB Pacific Blue (MGDL3),Android,"Apple,iPhone 12 Pro Max 512GB Pacific Blue (MGDL3),Android"
Samsung,Pixel 5 8/128GB Just Black,Android,"Samsung,Pixel 5 8/128GB Just Black,Android"
HUAWEI,iPhone SE 2020 128GB Black (MXD02/MXCW2),Android,"HUAWEI,iPhone SE 2020 128GB Black (MXD02/MXCW2),Android"
UMIDIGI,8.3 5G 8/128GB Polar Night,Android,"UMIDIGI,8.3 5G 8/128GB Polar Night,Android"
